Tid;Kanal A
(ns);(V)

-3,99999989;1,42341300
-3,89999989;1,42599700
-3,79999989;1,43054900
-3,69999990;1,43590100
-3,59999990;1,44076000
-3,49999990;1,44334400
-3,39999990;1,44346700
-3,29999991;1,44254400
-3,19999991;1,44156000
-3,09999991;1,44143700
-2,99999992;1,44260600
-2,89999992;1,44518900
-2,79999992;1,44863400
-2,69999992;1,45195600
-2,59999993;1,45423200
-2,49999993;1,45392500
-2,39999993;1,45109500
-2,29999993;1,44746600
-2,19999994;1,44414400
-2,09999994;1,44211400
-1,99999994;1,44205200
-1,89999995;1,44383600
-1,79999995;1,44697300
-1,69999995;1,45029500
-1,59999995;1,45281700
-1,49999996;1,45281700
-1,39999996;1,45029500
-1,29999996;1,44697300
-1,19999997;1,44383600
-1,09999997;1,44205200
-0,99999997;1,44211400
-0,89999997;1,44414400
-0,79999998;1,44746600
-0,69999998;1,45109500
-0,59999998;1,45392500
-0,49999999;1,45423200
-0,39999999;1,45195600
-0,29999999;1,44857300
-0,19999999;1,44512800
-0,10000000;1,44260600
0,00000000;1,44149900
0,10000000;1,44180600
0,19999999;1,44303600
0,29999999;1,44426700
0,39999999;1,44451300
0,49999999;1,44223700
0,59999998;1,43750000
0,69999998;1,43214800
0,79999998;1,42728800
0,89999997;1,42396700
0,99999997;1,42279800
1,09999997;1,42365900
1,19999997;1,42612000
1,29999996;1,42901100
1,39999996;1,43128700
1,49999996;1,43128700
1,59999995;1,42901100
1,69999995;1,42605800
1,79999995;1,42365900
1,89999995;1,42273600
1,99999994;1,42402800
2,09999994;1,42753400
2,19999994;1,43264000
2,29999993;1,43830000
2,39999993;1,44334400
2,49999993;1,44592800
2,59999993;1,44592800
2,69999992;1,44463600
2,79999992;1,44309800
2,89999992;1,44199100
2,99999992;1,44192900
3,09999991;1,44285200
3,19999991;1,44414400
3,29999991;1,44512800
3,39999990;1,44482000
3,49999990;1,44186800
3,59999990;1,43663900
3,69999990;1,43097900
3,79999989;1,42624300
3,89999989;1,42347400
3,99999989;1,42341300
4,09999988;1,42593500
4,19999988;1,43048700
4,29999988;1,43583900
4,39999988;1,44076000
4,49999987;1,44334400
4,59999987;1,44346700
4,69999987;1,44254400
4,79999986;1,44156000
4,89999986;1,44143700
4,99999986;1,44260600
5,09999986;1,44518900
5,19999985;1,44863400
5,29999985;1,45195600
5,39999985;1,45423200
5,49999984;1,45392500
5,59999984;1,45109500
5,69999984;1,44740400
5,79999984;1,44408200
5,89999983;1,44211400
5,99999983;1,44211400
6,09999983;1,44408200
6,19999982;1,44740400
6,29999982;1,45109500
6,39999982;1,45392500
6,49999982;1,45423200
6,59999981;1,45195600
6,69999981;1,44857300
6,79999981;1,44512800
6,89999980;1,44260600
6,99999980;1,44149900
7,09999980;1,44180600
7,19999980;1,44303600
7,29999979;1,44426700
7,39999979;1,44451300
7,49999979;1,44223700
7,59999979;1,43750000
7,69999978;1,43214800
7,79999978;1,42722700
7,89999978;1,42396700
7,99999977;1,42279800
8,09999977;1,42390500
8,19999977;1,42655000
8,29999977;1,42981100
8,39999976;1,43245600
8,49999976;1,43276300
8,59999976;1,43067200
8,69999975;1,42771900
8,79999975;1,42495100
8,89999975;1,42329000
8,99999975;1,42329000
9,09999974;1,42495100
9,19999974;1,42771900
9,29999974;1,43067200
9,39999973;1,43276300
9,49999973;1,43245600
9,59999973;1,42981100
9,69999973;1,42655000
9,79999972;1,42390500
9,89999972;1,42279800
