Tid;Kanal A
(ns);(V)

-3,99999989;1,40465100
-3,89999989;1,40643500
-3,79999989;1,40938700
-3,69999990;1,41264800
-3,59999990;1,41504700
-3,49999990;1,41504700
-3,39999990;1,41264800
-3,29999991;1,40938700
-3,19999991;1,40643500
-3,09999991;1,40465100
-2,99999992;1,40465100
-2,89999992;1,40643500
-2,79999992;1,40938700
-2,69999992;1,41264800
-2,59999993;1,41504700
-2,49999993;1,41504700
-2,39999993;1,41264800
-2,29999993;1,40938700
-2,19999994;1,40643500
-2,09999994;1,40465100
-1,99999994;1,40465100
-1,89999995;1,40643500
-1,79999995;1,40938700
-1,69999995;1,41264800
-1,59999995;1,41504700
-1,49999996;1,41504700
-1,39999996;1,41264800
-1,29999996;1,40938700
-1,19999997;1,40643500
-1,09999997;1,40465100
-0,99999997;1,40465100
-0,89999997;1,40643500
-0,79999998;1,40938700
-0,69999998;1,41264800
-0,59999998;1,41504700
-0,49999999;1,41504700
-0,39999999;1,41264800
-0,29999999;1,40938700
-0,19999999;1,40637300
-0,10000000;1,40458900
0,00000000;1,40471200
0,10000000;1,40661900
0,19999999;1,40987900
0,29999999;1,41344700
0,39999999;1,41621600
0,49999999;1,41652300
0,59999998;1,41430900
0,69999998;1,41098700
0,79999998;1,40766500
0,89999997;1,40514300
0,99999997;1,40403500
1,09999997;1,40428100
1,19999997;1,40545000
1,29999996;1,40655800
1,39999996;1,40674200
1,49999996;1,40446600
1,59999995;1,39985200
1,69999995;1,39456200
1,79999995;1,38976400
1,89999995;1,38650300
1,99999994;1,38533500
2,09999994;1,38638000
2,19999994;1,38896400
2,29999993;1,39216300
2,39999993;1,39474700
2,49999993;1,39505400
2,59999993;1,39302400
2,69999992;1,39013300
2,79999992;1,38742600
2,89999992;1,38582700
2,99999992;1,38588800
3,09999991;1,38767200
3,19999991;1,39062500
3,29999991;1,39382400
3,39999990;1,39616100
3,49999990;1,39616100
3,59999990;1,39376200
3,69999990;1,39056300
3,79999989;1,38761100
3,89999989;1,38588800
3,99999989;1,38588800
4,09999988;1,38761100
4,19999988;1,39056300
4,29999988;1,39376200
4,39999988;1,39616100
4,49999987;1,39616100
4,59999987;1,39376200
4,69999987;1,39056300
4,79999986;1,38761100
4,89999986;1,38588800
4,99999986;1,38588800
5,09999986;1,38761100
5,19999985;1,39056300
5,29999985;1,39376200
5,39999985;1,39616100
5,49999984;1,39616100
5,59999984;1,39376200
5,69999984;1,39056300
5,79999984;1,38761100
5,89999983;1,38588800
5,99999983;1,38588800
6,09999983;1,38761100
6,19999982;1,39056300
6,29999982;1,39376200
6,39999982;1,39616100
6,49999982;1,39616100
6,59999981;1,39376200
6,69999981;1,39056300
6,79999981;1,38761100
6,89999980;1,38588800
6,99999980;1,38588800
7,09999980;1,38761100
7,19999980;1,39056300
7,29999979;1,39376200
7,39999979;1,39616100
7,49999979;1,39616100
7,59999979;1,39376200
7,69999978;1,39056300
7,79999978;1,38761100
7,89999978;1,38588800
7,99999977;1,38588800
8,09999977;1,38761100
8,19999977;1,39056300
8,29999977;1,39376200
8,39999976;1,39616100
8,49999976;1,39616100
8,59999976;1,39376200
8,69999975;1,39056300
8,79999975;1,38761100
8,89999975;1,38588800
8,99999975;1,38588800
9,09999974;1,38761100
9,19999974;1,39056300
9,29999974;1,39376200
9,39999973;1,39616100
9,49999973;1,39616100
9,59999973;1,39376200
9,69999973;1,39056300
9,79999972;1,38761100
9,89999972;1,38588800
