Tid;Kanal A
(ns);(mV)

-3,99999989;8,85826700
-3,89999989;8,83058500
-3,79999989;8,80444000
-3,69999990;8,77214500
-3,59999990;8,73216000
-3,49999990;8,67525800
-3,39999990;8,60451500
-3,29999991;8,53069500
-3,19999991;8,46610500
-3,09999991;8,41996800
-2,99999992;8,39536100
-2,89999992;8,39536100
-2,79999992;8,41689100
-2,69999992;8,45072600
-2,59999993;8,48763500
-2,49999993;8,51224100
-2,39999993;8,51531600
-2,29999993;8,50147600
-2,19999994;8,47225600
-2,09999994;8,42919500
-1,99999994;8,37690600
-1,89999995;8,31692900
-1,79999995;8,24926100
-1,69999995;8,17082900
-1,59999995;8,08316900
-1,49999996;7,97705400
-1,39999996;7,85863600
-1,29999996;7,73560500
-1,19999997;7,62026300
-1,09999997;7,51568600
-0,99999997;7,42956400
-0,89999997;7,36189700
-0,79999998;7,30807100
-0,69999998;7,26193400
-0,59999998;7,22041000
-0,49999999;7,17119800
-0,39999999;7,11583300
-0,29999999;7,06508400
-0,19999999;7,02509800
-0,10000000;7,00510500
0,00000000;7,00818100
0,10000000;7,03740100
0,19999999;7,08968900
0,29999999;7,15581900
0,39999999;7,22810000
0,49999999;7,29269200
0,59999998;7,34344200
0,69999998;7,38650300
0,79999998;7,42187500
0,89999997;7,45570800
0,99999997;7,48646600
1,09999997;7,51876200
1,19999997;7,54952000
1,29999996;7,57566400
1,39999996;7,59258100
1,49999996;7,59258100
1,59999995;7,57566400
1,69999995;7,54798200
1,79999995;7,51722400
1,89999995;7,48492800
1,99999994;7,45724600
2,09999994;7,43264000
2,19999994;7,40957100
2,29999993;7,38342700
2,39999993;7,34959400
2,49999993;7,30038100
2,59999993;7,23732700
2,69999992;7,16658400
2,79999992;7,09584100
2,89999992;7,03278700
2,99999992;6,97742300
3,09999991;6,93436200
3,19999991;6,90052800
3,29999991;6,87130900
3,39999990;6,84208900
3,49999990;6,80056500
3,59999990;6,74673900
3,69999990;6,68676100
3,79999989;6,62370800
3,89999989;6,56373000
3,99999989;6,51144200
4,09999988;6,46838000
4,19999988;6,43300900
4,29999988;6,40225100
4,39999988;6,37149300
4,49999987;6,33150800
4,59999987;6,27922000
4,69999987;6,21924200
4,79999986;6,15772600
4,89999986;6,09774800
4,99999986;6,04392200
5,09999986;5,99624700
5,19999985;5,95472400
5,29999985;5,91473900
5,39999985;5,87321600
5,49999984;5,82400300
5,59999984;5,76863900
5,69999984;5,71019900
5,79999984;5,65944900
5,89999983;5,61792600
5,99999983;5,59178100
6,09999983;5,58101600
6,19999982;5,58409200
6,29999982;5,59485700
6,39999982;5,61023600
6,49999982;5,61792600
6,59999981;5,61638700
6,69999981;5,61177300
6,79999981;5,60562200
6,89999980;5,60254600
6,99999980;5,60562200
7,09999980;5,61792600
7,19999980;5,63484200
7,29999979;5,65637300
7,39999979;5,67328900
7,49999979;5,68251700
7,59999979;5,67636500
7,69999978;5,66252400
7,79999978;5,64099400
7,89999978;5,61638700
7,99999977;5,59024300
8,09999977;5,56409900
8,19999977;5,53487900
8,29999977;5,50412100
8,39999976;5,46721200
8,49999976;5,41799900
8,59999976;5,35802100
8,69999975;5,29343000
8,79999975;5,22730100
8,89999975;5,16424700
8,99999975;5,10888200
9,09999974;5,05967000
9,19999974;5,01507100
9,29999974;4,97354700
9,39999973;4,93202400
9,49999973;4,88281200
9,59999973;4,82744800
9,69999973;4,77362200
9,79999972;4,72440900
9,89999972;4,68442400
