Tid;Kanal A
(ns);(mV)

-3,99999989;4,66904500
-3,89999989;4,67519700
-3,79999989;4,68442400
-3,69999990;4,69365100
-3,59999990;4,70287900
-3,49999990;4,70287900
-3,39999990;4,69365100
-3,29999991;4,68134800
-3,19999991;4,67212100
-3,09999991;4,66596900
-2,99999992;4,66904500
-2,89999992;4,68442400
-2,79999992;4,70595500
-2,69999992;4,73363700
-2,59999993;4,75824300
-2,49999993;4,77362200
-2,39999993;4,77669700
-2,29999993;4,76439500
-2,19999994;4,73671200
-2,09999994;4,69365100
-1,99999994;4,63828700
-1,89999995;4,56754400
-1,79999995;4,48757300
-1,69999995;4,39222400
-1,59999995;4,29072300
-1,49999996;4,17691900
-1,39999996;4,06003900
-1,29999996;3,94623500
-1,19999997;3,84781000
-1,09999997;3,76783900
-0,99999997;3,70939900
-0,89999997;3,67864200
-0,79999998;3,66941400
-0,69999998;3,67556500
-0,59999998;3,69094500
-0,49999999;3,70632400
-0,39999999;3,71862700
-0,29999999;3,72477800
-0,19999999;3,73093000
-0,10000000;3,73400600
0,00000000;3,73708200
0,10000000;3,74323300
0,19999999;3,74938500
0,29999999;3,75861200
0,39999999;3,76476400
0,49999999;3,76476400
0,59999998;3,75861200
0,69999998;3,74938500
0,79999998;3,74015700
0,89999997;3,73708200
0,99999997;3,73708200
1,09999997;3,74015700
1,19999997;3,74938500
1,29999996;3,75861200
1,39999996;3,76476400
1,49999996;3,76476400
1,59999995;3,75553600
1,69999995;3,74630900
1,79999995;3,73708200
1,89999995;3,73400600
1,99999994;3,73708200
2,09999994;3,75246000
2,19999994;3,77091500
2,29999993;3,79552100
2,39999993;3,82012800
2,49999993;3,83550700
2,59999993;3,83858300
2,69999992;3,82935500
2,79999992;3,80167300
2,89999992;3,76168800
2,99999992;3,70632400
3,09999991;3,63558100
3,19999991;3,54945900
3,29999991;3,45410900
3,39999990;3,34953200
3,49999990;3,23572800
3,59999990;3,11884800
3,69999990;3,00812000
3,79999989;2,90969500
3,89999989;2,83280000
3,99999989;2,77436000
4,09999988;2,74360200
4,19999988;2,73129900
4,29999988;2,73437500
4,39999988;2,74975400
4,49999987;2,76513300
4,59999987;2,77743600
4,69999987;2,78666300
4,79999986;2,79281500
4,89999986;2,79896600
4,99999986;2,80511800
5,09999986;2,81742100
5,19999985;2,83587600
5,29999985;2,85740600
5,39999985;2,87893700
5,49999984;2,89431600
5,59999984;2,90046700
5,69999984;2,89124000
5,79999984;2,86663400
5,89999983;2,82664800
5,99999983;2,77128400
6,09999983;2,69746500
6,19999982;2,61441900
6,29999982;2,51599400
6,39999982;2,40834100
6,49999982;2,29453700
6,59999981;2,18073300
6,69999981;2,07000500
6,79999981;1,97465500
6,89999980;1,89776100
6,99999980;1,84239700
7,09999980;1,80548700
7,19999980;1,79318400
7,29999979;1,79626000
7,39999979;1,80856300
7,49999979;1,82394200
7,59999979;1,83932100
7,69999978;1,85162400
7,79999978;1,85777500
7,89999978;1,86392700
7,99999977;1,86700300
8,09999977;1,87007900
8,19999977;1,87315400
8,29999977;1,87623000
8,39999976;1,87930600
8,49999976;1,87930600
8,59999976;1,87623000
8,69999975;1,87007900
8,79999975;1,86700300
8,89999975;1,86392700
8,99999975;1,87007900
9,09999974;1,87930600
9,19999974;1,89468500
9,29999974;1,91621500
9,39999973;1,93774600
9,49999973;1,95312500
9,59999973;1,95927700
9,69999973;1,95312500
9,79999972;1,93467000
9,89999972;1,89468500
