Tid;Kanal A
(ns);(V)

-3,99999989;3,77168400
-3,89999989;3,77306800
-3,79999989;3,77706700
-3,69999990;3,78152700
-3,59999990;3,78321800
-3,49999990;3,77829700
-3,39999990;3,76676300
-3,29999991;3,75276800
-3,19999991;3,73923500
-3,09999991;3,72893100
-2,99999992;3,72324100
-2,89999992;3,72231800
-2,79999992;3,72477800
-2,69999992;3,72800800
-2,59999993;3,72923900
-2,49999993;3,72447100
-2,39999993;3,71339800
-2,29999993;3,70048000
-2,19999994;3,68863800
-2,09999994;3,68064100
-1,99999994;3,67771900
-1,89999995;3,68018000
-1,79999995;3,68648500
-1,69999995;3,69402100
-1,59999995;3,69986500
-1,49999996;3,69986500
-1,39999996;3,69402100
-1,29999996;3,68633100
-1,19999997;3,68002600
-1,09999997;3,67771900
-0,99999997;3,68064100
-0,89999997;3,68925300
-0,79999998;3,70155600
-0,69999998;3,71524400
-0,59999998;3,72723900
-0,49999999;3,73292900
-0,39999999;3,73216000
-0,29999999;3,72877700
-0,19999999;3,72539400
-0,10000000;3,72447100
0,00000000;3,72754700
0,10000000;3,73446700
0,19999999;3,74400200
0,29999999;3,75353700
0,39999999;3,76030400
0,49999999;3,76030400
0,59999998;3,75353700
0,69999998;3,74400200
0,79999998;3,73462100
0,89999997;3,72754700
0,99999997;3,72447100
1,09999997;3,72493200
1,19999997;3,72754700
1,29999996;3,73016100
1,39999996;3,73016100
1,49999996;3,72354800
1,59999995;3,71124500
1,69999995;3,69755800
1,79999995;3,68602400
1,89999995;3,67941100
1,99999994;3,67925700
2,09999994;3,68540800
2,19999994;3,69632700
2,29999993;3,70924600
2,39999993;3,72078000
2,49999993;3,72647000
2,59999993;3,72600900
2,69999992;3,72370200
2,79999992;3,72185700
2,89999992;3,72324100
2,99999992;3,72908500
3,09999991;3,73938800
3,19999991;3,75292200
3,29999991;3,76676300
3,39999990;3,77829700
3,49999990;3,78321800
3,59999990;3,78152700
3,69999990;3,77722100
3,79999989;3,77322200
3,89999989;3,77183800
3,99999989;3,77460600
4,09999988;3,78168100
4,19999988;3,79121500
4,29999988;3,80090400
4,39999988;3,80782500
4,49999987;3,80782500
4,59999987;3,80090400
4,69999987;3,79136900
4,79999986;3,78183400
4,89999986;3,77476000
4,99999986;3,77153000
5,09999986;3,77214600
5,19999985;3,77491400
5,29999985;3,77768200
5,39999985;3,77752800
5,49999984;3,77106900
5,59999984;3,75845800
5,69999984;3,74461700
5,79999984;3,73292900
5,89999983;3,72631600
5,99999983;3,72647000
6,09999983;3,73354500
6,19999982;3,74584800
6,29999982;3,76045800
6,39999982;3,77383700
6,49999982;3,78121900
6,59999981;3,78183400
6,69999981;3,77906600
6,79999981;3,77537500
6,89999980;3,77291500
6,99999980;3,77322200
7,09999980;3,77599000
7,19999980;3,78029700
7,29999979;3,78383400
7,39999979;3,78414100
7,49999979;3,77752800
7,59999979;3,76461000
7,69999978;3,74984600
7,79999978;3,73677400
7,89999978;3,72785400
7,99999977;3,72477800
8,09999977;3,72754700
8,19999977;3,73462100
8,29999977;3,74323300
8,39999976;3,75015400
8,49999976;3,75092300
8,59999976;3,74538600
8,69999975;3,73769700
8,79999975;3,73031500
8,89999975;3,72600900
8,99999975;3,72616300
9,09999974;3,73093000
9,19999974;3,73892700
9,29999974;3,74738600
9,39999973;3,75384500
9,49999973;3,75384500
9,59999973;3,74738600
9,69999973;3,73877300
9,79999972;3,73077600
9,89999972;3,72616300
