Tid;Kanal A
(ns);(V)

-3,99999989;3,72647000
-3,89999989;3,73339100
-3,79999989;3,74584800
-3,69999990;3,76045800
-3,59999990;3,77383700
-3,49999990;3,78121900
-3,39999990;3,78183400
-3,29999991;3,77906600
-3,19999991;3,77537500
-3,09999991;3,77291500
-2,99999992;3,77322200
-2,89999992;3,77599000
-2,79999992;3,78029700
-2,69999992;3,78383400
-2,59999993;3,78414100
-2,49999993;3,77752800
-2,39999993;3,76461000
-2,29999993;3,74984600
-2,19999994;3,73677400
-2,09999994;3,72785400
-1,99999994;3,72477800
-1,89999995;3,72754700
-1,79999995;3,73462100
-1,69999995;3,74323300
-1,59999995;3,75015400
-1,49999996;3,75092300
-1,39999996;3,74538600
-1,29999996;3,73769700
-1,19999997;3,73031500
-1,09999997;3,72600900
-0,99999997;3,72616300
-0,89999997;3,73093000
-0,79999998;3,73892700
-0,69999998;3,74738600
-0,59999998;3,75384500
-0,49999999;3,75384500
-0,39999999;3,74738600
-0,29999999;3,73877300
-0,19999999;3,73077600
-0,10000000;3,72616300
0,00000000;3,72616300
0,10000000;3,73077600
0,19999999;3,73877300
0,29999999;3,74738600
0,39999999;3,75384500
0,49999999;3,75384500
0,59999998;3,74738600
0,69999998;3,73877300
0,79999998;3,73077600
0,89999997;3,72616300
0,99999997;3,72616300
1,09999997;3,73077600
1,19999997;3,73877300
1,29999996;3,74738600
1,39999996;3,75384500
1,49999996;3,75384500
1,59999995;3,74738600
1,69999995;3,73892700
1,79999995;3,73093000
1,89999995;3,72616300
1,99999994;3,72600900
2,09999994;3,73031500
2,19999994;3,73769700
2,29999993;3,74538600
2,39999993;3,75092300
2,49999993;3,75015400
2,59999993;3,74323300
2,69999992;3,73477500
2,79999992;3,72770000
2,89999992;3,72477800
2,99999992;3,72770000
3,09999991;3,73615900
3,19999991;3,74877000
3,29999991;3,76261100
3,39999990;3,77476000
3,49999990;3,78045000
3,59999990;3,77952800
3,69999990;3,77614400
3,79999989;3,77276100
3,89999989;3,77183800
3,99999989;3,77460600
4,09999988;3,78121900
4,19999988;3,79013900
4,29999988;3,79905900
4,39999988;3,80505700
4,49999987;3,80413400
4,59999987;3,79675200
4,69999987;3,78721700
4,79999986;3,77860500
4,89999986;3,77337600
4,99999986;3,77322200
5,09999986;3,77799000
5,19999985;3,78598700
5,29999985;3,79490600
5,39999985;3,80136600
5,49999984;3,80136600
5,59999984;3,79490600
5,69999984;3,78598700
5,79999984;3,77799000
5,89999983;3,77322200
5,99999983;3,77337600
6,09999983;3,77860500
6,19999982;3,78721700
6,29999982;3,79675200
6,39999982;3,80413400
6,49999982;3,80505700
6,59999981;3,79905900
6,69999981;3,79013900
6,79999981;3,78121900
6,89999980;3,77460600
6,99999980;3,77183800
7,09999980;3,77276100
7,19999980;3,77614400
7,29999979;3,77952800
7,39999979;3,78045000
7,49999979;3,77476000
7,59999979;3,76261100
7,69999978;3,74877000
7,79999978;3,73615900
7,89999978;3,72770000
7,99999977;3,72477800
8,09999977;3,72770000
8,19999977;3,73477500
8,29999977;3,74323300
8,39999976;3,75015400
8,49999976;3,75092300
8,59999976;3,74538600
8,69999975;3,73769700
8,79999975;3,73046900
8,89999975;3,72616300
8,99999975;3,72616300
9,09999974;3,73046900
9,19999974;3,73769700
9,29999974;3,74538600
9,39999973;3,75092300
9,49999973;3,75015400
9,59999973;3,74323300
9,69999973;3,73477500
9,79999972;3,72770000
9,89999972;3,72477800
