Tid;Kanal A
(ns);(mV)

-3,99999989;3,70939900
-3,89999989;3,67864200
-3,79999989;3,66941400
-3,69999990;3,67556500
-3,59999990;3,69094500
-3,49999990;3,70632400
-3,39999990;3,71862700
-3,29999991;3,72477800
-3,19999991;3,73093000
-3,09999991;3,73400600
-2,99999992;3,73708200
-2,89999992;3,74323300
-2,79999992;3,74938500
-2,69999992;3,75861200
-2,59999993;3,76476400
-2,49999993;3,76476400
-2,39999993;3,75553600
-2,29999993;3,74630900
-2,19999994;3,73708200
-2,09999994;3,73400600
-1,99999994;3,73708200
-1,89999995;3,75246000
-1,79999995;3,77091500
-1,69999995;3,79552100
-1,59999995;3,82012800
-1,49999996;3,83550700
-1,39999996;3,83858300
-1,29999996;3,82627900
-1,19999997;3,80167300
-1,09999997;3,76168800
-0,99999997;3,70939900
-0,89999997;3,64480800
-0,79999998;3,57406500
-0,69999998;3,49409400
-0,59999998;3,40489600
-0,49999999;3,30954700
-0,39999999;3,20189500
-0,29999999;3,09116600
-0,19999999;2,97428600
-0,10000000;2,86048200
0,00000000;2,74360200
0,10000000;2,62672200
0,19999999;2,50984200
0,29999999;2,39296200
0,39999999;2,27915800
0,49999999;2,16535400
0,59999998;2,05770200
0,69999998;1,96850400
0,79999998;1,90391200
0,89999997;1,87007900
0,99999997;1,87007900
1,09999997;1,90391200
1,19999997;1,96850400
1,29999996;2,05770200
1,39999996;2,16535400
1,49999996;2,27915800
1,59999995;2,39296200
1,69999995;2,50984200
1,79999995;2,62364600
1,89999995;2,74052600
1,99999994;2,86048200
2,09999994;2,98658900
2,19999994;3,11269700
2,29999993;3,24188000
2,39999993;3,36491100
2,49999993;3,47871500
2,59999993;3,57714000
2,69999992;3,65403500
2,79999992;3,70632400
2,89999992;3,73400600
2,99999992;3,73093000
3,09999991;3,69402100
3,19999991;3,62942900
3,29999991;3,53715500
3,39999990;3,42335100
3,49999990;3,29416800
3,59999990;3,15883400
3,69999990;3,02965000
3,79999989;2,91892200
3,89999989;2,83280000
3,99999989;2,77743600
4,09999988;2,74975400
4,19999988;2,75283000
4,29999988;2,77436000
4,39999988;2,80511800
4,49999987;2,83895200
4,59999987;2,86048200
4,69999987;2,86970900
4,79999986;2,85740600
4,89999986;2,82664800
4,99999986;2,77128400
5,09999986;2,69131400
5,19999985;2,59288900
5,29999985;2,47600900
5,39999985;2,35297700
5,49999984;2,22071800
5,59999984;2,09768700
5,69999984;1,99003400
5,79999984;1,91314000
5,89999983;1,87007900
5,99999983;1,87007900
6,09999983;1,91314000
6,19999982;1,99003400
6,29999982;2,09768700
6,39999982;2,22071800
6,49999982;2,35297700
6,59999981;2,47600900
6,69999981;2,58981300
6,79999981;2,68823800
6,89999980;2,76820900
6,99999980;2,82972400
7,09999980;2,86970900
7,19999980;2,89124000
7,29999979;2,90046700
7,39999979;2,89431600
7,49999979;2,87893700
7,59999979;2,85433100
7,69999978;2,83280000
7,79999978;2,81434500
7,89999978;2,80204200
7,99999977;2,80204200
8,09999977;2,81434500
8,19999977;2,83280000
8,29999977;2,85433100
8,39999976;2,87893700
8,49999976;2,89431600
8,59999976;2,90046700
8,69999975;2,89124000
8,79999975;2,86970900
8,89999975;2,82972400
8,99999975;2,76820900
9,09999974;2,68823800
9,19999974;2,58981300
9,29999974;2,47600900
9,39999973;2,35297700
9,49999973;2,22071800
9,59999973;2,09768700
9,69999973;1,99311000
9,79999972;1,91621500
9,89999972;1,87315400
