Tid;Kanal A
(ns);(mV)

-3,99999989;8,40305000
-3,89999989;8,41535400
-3,79999989;8,43380800
-3,69999990;8,45226300
-3,59999990;8,46764200
-3,49999990;8,46764200
-3,39999990;8,45226300
-3,29999991;8,43380800
-3,19999991;8,41535400
-3,09999991;8,40612600
-2,99999992;8,40305000
-2,89999992;8,40305000
-2,79999992;8,40920300
-2,69999992;8,41227800
-2,59999993;8,40920300
-2,49999993;8,39382400
-2,39999993;8,36921700
-2,29999993;8,35076200
-2,19999994;8,34768700
-2,09999994;8,37536800
-1,99999994;8,43996000
-1,89999995;8,54146200
-1,79999995;8,67679600
-1,69999995;8,83058500
-1,59999995;8,99360200
-1,49999996;9,13816400
-1,39999996;9,25196800
-1,29999996;9,33193800
-1,19999997;9,36577200
-1,09999997;9,35654400
-0,99999997;9,30425600
-0,89999997;9,21198300
-0,79999998;9,07664800
-0,69999998;8,91055600
-0,59999998;8,71062900
-0,49999999;8,48302100
-0,39999999;8,24003400
-0,29999999;7,99397000
-0,19999999;7,76636300
-0,10000000;7,56028500
0,00000000;7,38804100
0,10000000;7,24963000
0,19999999;7,13890200
0,29999999;7,04970500
0,39999999;6,96973400
0,49999999;6,88668800
0,59999998;6,80056500
0,69999998;6,71136800
0,79999998;6,63139700
0,89999997;6,56373000
0,99999997;6,51451700
1,09999997;6,48683500
1,19999997;6,48375900
1,29999996;6,49298700
1,39999996;6,51451700
1,49999996;6,52989600
1,59999995;6,53604800
1,69999995;6,53604800
1,79999995;6,53604800
1,89999995;6,53604800
1,99999994;6,53912400
2,09999994;6,54835100
2,19999994;6,56065400
2,29999993;6,57603300
2,39999993;6,58526000
2,49999993;6,58526000
2,59999993;6,57603300
2,69999992;6,56065400
2,79999992;6,54835100
2,89999992;6,53912400
2,99999992;6,53604800
3,09999991;6,53604800
3,19999991;6,53604800
3,29999991;6,53604800
3,39999990;6,52989600
3,49999990;6,51451700
3,59999990;6,49298700
3,69999990;6,47760800
3,79999989;6,47760800
3,89999989;6,50836600
3,99999989;6,57295700
4,09999988;6,67138200
4,19999988;6,80364100
4,29999988;6,95435500
4,39999988;7,11429600
4,49999987;7,25885800
4,59999987;7,37573800
4,69999987;7,45878400
4,79999986;7,49876900
4,89999986;7,49261800
4,99999986;7,43725300
5,09999986;7,33267600
5,19999985;7,18196300
5,29999985;6,99126400
5,39999985;6,77288300
5,49999984;6,52989600
5,59999984;6,27768200
5,69999984;6,04084600
5,79999984;5,83169300
5,89999983;5,66560000
5,99999983;5,54872000
6,09999983;5,48412800
6,19999982;5,45952300
6,29999982;5,46875000
6,39999982;5,49950700
6,49999982;5,53026500
6,59999981;5,55794800
6,69999981;5,57640200
6,79999981;5,58870600
6,89999980;5,59793300
6,99999980;5,60408400
7,09999980;5,61331200
7,19999980;5,62561500
7,29999979;5,63484200
7,39999979;5,64407000
7,49999979;5,64407000
7,59999979;5,63484200
7,69999978;5,61946300
7,79999978;5,60716000
7,89999978;5,60100800
7,99999977;5,60408400
8,09999977;5,61946300
8,19999977;5,64407000
8,29999977;5,67175200
8,39999976;5,69943300
8,49999976;5,71788800
8,59999976;5,71481200
8,69999975;5,69943300
8,79999975;5,66867500
8,89999975;5,62561500
8,99999975;5,57332700
9,09999974;5,51488600
9,19999974;5,44721900
9,29999974;5,37032500
9,39999973;5,28727800
9,49999973;5,18885300
9,59999973;5,07812500
9,69999973;4,95816900
9,79999972;4,83821300
9,89999972;4,72133400
