Tid;Kanal A
(ns);(V)

-3,99999989;0,67421260
-3,89999989;0,67507380
-3,79999989;0,67648870
-3,69999990;0,67805730
-3,59999990;0,67922610
-3,49999990;0,67922610
-3,39999990;0,67805730
-3,29999991;0,67648870
-3,19999991;0,67507380
-3,09999991;0,67421260
-2,99999992;0,67421260
-2,89999992;0,67507380
-2,79999992;0,67648870
-2,69999992;0,67805730
-2,59999993;0,67922610
-2,49999993;0,67922610
-2,39999993;0,67805730
-2,29999993;0,67648870
-2,19999994;0,67507380
-2,09999994;0,67421260
-1,99999994;0,67421260
-1,89999995;0,67507380
-1,79999995;0,67648870
-1,69999995;0,67805730
-1,59999995;0,67922610
-1,49999996;0,67922610
-1,39999996;0,67805730
-1,29999996;0,67648870
-1,19999997;0,67507380
-1,09999997;0,67421260
-0,99999997;0,67421260
-0,89999997;0,67507380
-0,79999998;0,67648870
-0,69999998;0,67805730
-0,59999998;0,67922610
-0,49999999;0,67922610
-0,39999999;0,67805730
-0,29999999;0,67648870
-0,19999999;0,67507380
-0,10000000;0,67421260
0,00000000;0,67421260
0,10000000;0,67507380
0,19999999;0,67648870
0,29999999;0,67805730
0,39999999;0,67922610
0,49999999;0,67922610
0,59999998;0,67805730
0,69999998;0,67648870
0,79999998;0,67507380
0,89999997;0,67421260
0,99999997;0,67421260
1,09999997;0,67507380
1,19999997;0,67648870
1,29999996;0,67805730
1,39999996;0,67922610
1,49999996;0,67922610
1,59999995;0,67805730
1,69999995;0,67648870
1,79999995;0,67507380
1,89999995;0,67421260
1,99999994;0,67421260
2,09999994;0,67507380
2,19999994;0,67648870
2,29999993;0,67805730
2,39999993;0,67922610
2,49999993;0,67922610
2,59999993;0,67805730
2,69999992;0,67648870
2,79999992;0,67507380
2,89999992;0,67421260
2,99999992;0,67421260
3,09999991;0,67507380
3,19999991;0,67648870
3,29999991;0,67805730
3,39999990;0,67922610
3,49999990;0,67922610
3,59999990;0,67805730
3,69999990;0,67648870
3,79999989;0,67507380
3,89999989;0,67421260
3,99999989;0,67421260
4,09999988;0,67507380
4,19999988;0,67648870
4,29999988;0,67805730
4,39999988;0,67922610
4,49999987;0,67922610
4,59999987;0,67805730
4,69999987;0,67648870
4,79999986;0,67507380
4,89999986;0,67421260
4,99999986;0,67421260
5,09999986;0,67507380
5,19999985;0,67648870
5,29999985;0,67805730
5,39999985;0,67922610
5,49999984;0,67922610
5,59999984;0,67805730
5,69999984;0,67648870
5,79999984;0,67507380
5,89999983;0,67421260
5,99999983;0,67421260
6,09999983;0,67507380
6,19999982;0,67648870
6,29999982;0,67805730
6,39999982;0,67922610
6,49999982;0,67922610
6,59999981;0,67805730
6,69999981;0,67648870
6,79999981;0,67507380
6,89999980;0,67421260
6,99999980;0,67421260
7,09999980;0,67507380
7,19999980;0,67648870
7,29999979;0,67805730
7,39999979;0,67922610
7,49999979;0,67922610
7,59999979;0,67805730
7,69999978;0,67648870
7,79999978;0,67507380
7,89999978;0,67421260
7,99999977;0,67421260
8,09999977;0,67507380
8,19999977;0,67648870
8,29999977;0,67805730
8,39999976;0,67922610
8,49999976;0,67922610
8,59999976;0,67805730
8,69999975;0,67648870
8,79999975;0,67507380
8,89999975;0,67421260
8,99999975;0,67421260
9,09999974;0,67507380
9,19999974;0,67648870
9,29999974;0,67805730
9,39999973;0,67922610
9,49999973;0,67922610
9,59999973;0,67805730
9,69999973;0,67648870
9,79999972;0,67507380
9,89999972;0,67421260
