Tid;Kanal A
(ns);(mV)

-3,99999989;8,89825200
-3,89999989;8,94900200
-3,79999989;8,99206400
-3,69999990;9,02436000
-3,59999990;9,03973900
-3,49999990;9,03204800
-3,39999990;9,00283000
-3,29999991;8,96592000
-3,19999991;8,92593500
-3,09999991;8,88902600
-2,99999992;8,85519100
-2,89999992;8,82289600
-2,79999992;8,79060000
-2,69999992;8,75215200
-2,59999993;8,70294000
-2,49999993;8,63834800
-2,39999993;8,56299200
-2,29999993;8,49224900
-2,19999994;8,43842200
-2,09999994;8,40766400
-1,99999994;8,40766400
-1,89999995;8,43842200
-1,79999995;8,49224900
-1,69999995;8,56299200
-1,59999995;8,63834800
-1,49999996;8,70294000
-1,39999996;8,75369100
-1,29999996;8,79213800
-1,19999997;8,82597200
-1,09999997;8,85673000
-0,99999997;8,88594900
-0,89999997;8,91670700
-0,79999998;8,94438800
-0,69999998;8,96438100
-0,59999998;8,97514600
-0,49999999;8,96745800
-0,39999999;8,94285100
-0,29999999;8,91363100
-0,19999999;8,88902600
-0,10000000;8,87364700
0,00000000;8,87210800
0,10000000;8,88287400
0,19999999;8,90286500
0,29999999;8,92285800
0,39999999;8,93823700
0,49999999;8,93823700
0,59999998;8,92439700
0,69999998;8,90440500
0,79999998;8,88594900
0,89999997;8,87364700
0,99999997;8,87210800
1,09999997;8,87826000
1,19999997;8,89210000
1,29999996;8,90440500
1,39999996;8,91055600
1,49999996;8,90286500
1,59999995;8,88287400
1,69999995;8,86288100
1,79999995;8,85365400
1,89999995;8,85980500
1,99999994;8,88748600
2,09999994;8,93670000
2,19999994;9,00129100
2,29999993;9,07511000
2,39999993;9,14585300
2,49999993;9,20275500
2,59999993;9,24274100
2,69999992;9,27349900
2,79999992;9,29964300
2,89999992;9,32424900
2,99999992;9,35346900
3,09999991;9,38268900
3,19999991;9,41190900
3,29999991;9,43497700
3,39999990;9,44574200
3,49999990;9,43805300
3,59999990;9,41344600
3,69999990;9,38268900
3,79999989;9,35654400
3,89999989;9,34116600
3,99999989;9,33962800
4,09999988;9,35039300
4,19999988;9,37192300
4,29999988;9,39345400
4,39999988;9,41037100
4,49999987;9,41037100
4,59999987;9,39345400
4,69999987;9,37192300
4,79999986;9,35193100
4,89999986;9,33962800
4,99999986;9,33962800
5,09999986;9,35193100
5,19999985;9,37192300
5,29999985;9,39345400
5,39999985;9,41037100
5,49999984;9,41037100
5,59999984;9,39345400
5,69999984;9,37192300
5,79999984;9,35193100
5,89999983;9,33962800
5,99999983;9,33962800
6,09999983;9,35193100
6,19999982;9,37192300
6,29999982;9,39345400
6,39999982;9,41037100
6,49999982;9,41037100
6,59999981;9,39345400
6,69999981;9,37192300
6,79999981;9,35346900
6,89999980;9,34116600
6,99999980;9,33962800
7,09999980;9,34731700
7,19999980;9,36115800
7,29999979;9,37346200
7,39999979;9,38115100
7,49999979;9,37346200
7,59999979;9,35193100
7,69999978;9,33193800
7,79999978;9,31963500
7,89999978;9,32732500
7,99999977;9,35654400
8,09999977;9,41037100
8,19999977;9,48265300
8,29999977;9,56416000
8,39999976;9,64413100
8,49999976;9,71026000
8,59999976;9,75332200
8,69999975;9,78254100
8,79999975;9,79945900
8,89999975;9,80561000
8,99999975;9,80407100
9,09999974;9,79330600
9,19999974;9,77023800
9,29999974;9,73486600
9,39999973;9,68104000
9,49999973;9,60875900
9,59999973;9,52263600
9,69999973;9,44266700
9,79999972;9,37961300
9,89999972;9,34424200
