Tid;Kanal A
(ns);(mV)

-3,99999989;7,94937200
-3,89999989;7,95706100
-3,79999989;7,94629600
-3,69999990;7,91553800
-3,59999990;7,86325000
-3,49999990;7,79096900
-3,39999990;7,70484700
-3,29999991;7,61872500
-3,19999991;7,54336800
-3,09999991;7,48954200
-2,99999992;7,45878400
-2,89999992;7,45417000
-2,79999992;7,46801100
-2,69999992;7,49261800
-2,59999993;7,52030000
-2,49999993;7,53567900
-2,39999993;7,53567900
-2,29999993;7,52491300
-2,19999994;7,50645900
-2,09999994;7,48339000
-1,99999994;7,45878400
-1,89999995;7,43571600
-1,79999995;7,41110900
-1,69999995;7,38342700
-1,59999995;7,34959400
-1,49999996;7,30038100
-1,39999996;7,23732700
-1,29999996;7,16812200
-1,19999997;7,09737900
-1,09999997;7,03278700
-0,99999997;6,97742300
-0,89999997;6,92974900
-0,79999998;6,88976300
-0,69999998;6,85285400
-0,59999998;6,81286900
-0,49999999;6,76519400
-0,39999999;6,70675400
-0,29999999;6,64677600
-0,19999999;6,59295000
-0,10000000;6,55142700
0,00000000;6,52528200
0,10000000;6,51605500
0,19999999;6,52066900
0,29999999;6,53451000
0,39999999;6,54988900
0,49999999;6,55757800
0,59999998;6,55604000
0,69999998;6,54835100
0,79999998;6,54066100
0,89999997;6,53604800
0,99999997;6,53758600
1,09999997;6,54681300
1,19999997;6,56065400
1,29999996;6,57449500
1,39999996;6,58526000
1,49999996;6,58526000
1,59999995;6,57449500
1,69999995;6,55911600
1,79999995;6,54527500
1,89999995;6,53758600
1,99999994;6,53758600
2,09999994;6,54527500
2,19999994;6,55911600
2,29999993;6,57449500
2,39999993;6,58526000
2,49999993;6,58526000
2,59999993;6,57449500
2,69999992;6,56065400
2,79999992;6,54681300
2,89999992;6,53758600
2,99999992;6,53604800
3,09999991;6,54066100
3,19999991;6,54835100
3,29999991;6,55604000
3,39999990;6,55757800
3,49999990;6,54988900
3,59999990;6,53297200
3,69999990;6,51913100
3,79999989;6,51451700
3,89999989;6,52528200
3,99999989;6,55296500
4,09999988;6,59910100
4,19999988;6,65908000
4,29999988;6,72520900
4,39999988;6,79287600
4,49999987;6,84977800
4,59999987;6,89283900
4,69999987;6,92974900
4,79999986;6,96050600
4,89999986;6,98972700
4,99999986;7,01740800
5,09999986;7,04509100
5,19999985;7,06815900
5,29999985;7,08507600
5,39999985;7,09276500
5,49999984;7,08507600
5,59999984;7,06354500
5,69999984;7,04047700
5,79999984;7,01894700
5,89999983;7,00664300
5,99999983;7,00356800
6,09999983;7,01279500
6,19999982;7,02817400
6,29999982;7,04509100
6,39999982;7,05739400
6,49999982;7,05739400
6,59999981;7,04509100
6,69999981;7,02817400
6,79999981;7,01279500
6,89999980;7,00356800
6,99999980;7,00664300
7,09999980;7,01894700
7,19999980;7,04047700
7,29999979;7,06354500
7,39999979;7,08507600
7,49999979;7,09276500
7,59999979;7,08507600
7,69999978;7,06815900
7,79999978;7,04355200
7,89999978;7,01740800
7,99999977;6,99126400
8,09999977;6,96512000
8,19999977;6,94051400
8,29999977;6,91283200
8,39999976;6,87746000
8,49999976;6,82978600
8,59999976;6,76673200
8,69999975;6,69752700
8,79999975;6,62832200
8,89999975;6,56526800
8,99999975;6,50990300
9,09999974;6,46684300
9,19999974;6,43300900
9,29999974;6,40225100
9,39999973;6,37149300
9,49999973;6,33150800
9,59999973;6,27922000
9,69999973;6,21924200
9,79999972;6,15772600
9,89999972;6,09774800
