Tid;Kanal A
(ns);(mV)

-3,99999989;3,82012800
-3,89999989;3,98006900
-3,79999989;4,12770700
-3,69999990;4,25996500
-3,59999990;4,37684500
-3,49999990;4,47527100
-3,39999990;4,55216500
-3,29999991;4,61368100
-3,19999991;4,65366600
-3,09999991;4,66904500
-2,99999992;4,65674200
-2,89999992;4,61368100
-2,79999992;4,53986200
-2,69999992;4,43528500
-2,59999993;4,30610200
-2,49999993;4,16154000
-2,39999993;4,01697800
-2,29999993;3,88779500
-2,19999994;3,79552100
-2,09999994;3,74323300
-1,99999994;3,74015700
-1,89999995;3,78321800
-1,79999995;3,86626500
-1,69999995;3,97699300
-1,59999995;4,10310000
-1,49999996;4,23228400
-1,39999996;4,35531500
-1,29999996;4,46296700
-1,19999997;4,55831700
-1,09999997;4,63521100
-0,99999997;4,69365100
-0,89999997;4,73671200
-0,79999998;4,76439500
-0,69999998;4,77669700
-0,59999998;4,77362200
-0,49999999;4,75824300
-0,39999999;4,73363700
-0,29999999;4,70903000
-0,19999999;4,68750000
-0,10000000;4,67212100
0,00000000;4,66289300
0,10000000;4,65981800
0,19999999;4,65981800
0,29999999;4,65674200
0,39999999;4,64751400
0,49999999;4,62906000
0,59999998;4,61368100
0,69999998;4,60445400
0,79999998;4,61060500
0,89999997;4,64136300
0,99999997;4,69980300
1,09999997;4,77977300
1,19999997;4,88127400
1,29999996;4,99815400
1,39999996;5,11811000
1,49999996;5,22883800
1,59999995;5,33033900
1,69999995;5,42261300
1,79999995;5,50258300
1,89999995;5,57025100
1,99999994;5,63176600
2,09999994;5,68097900
2,19999994;5,72404000
2,29999993;5,75479800
2,39999993;5,77325200
2,49999993;5,77325200
2,59999993;5,75479800
2,69999992;5,72404000
2,79999992;5,68097900
2,89999992;5,62869100
2,99999992;5,57332700
3,09999991;5,51181100
3,19999991;5,44414400
3,29999991;5,37032500
3,39999990;5,28727800
3,49999990;5,18885300
3,59999990;5,07812500
3,69999990;4,96124500
3,79999989;4,84128900
3,89999989;4,72440900
3,99999989;4,61060500
4,09999988;4,50602900
4,19999988;4,40760300
4,29999988;4,31225400
4,39999988;4,21690400
4,49999987;4,12155500
4,59999987;4,02005400
4,69999987;3,92470400
4,79999986;3,83550700
4,89999986;3,76476400
4,99999986;3,71247500
5,09999986;3,68171700
5,19999985;3,66941400
5,29999985;3,67556500
5,39999985;3,69094500
5,49999984;3,70632400
5,59999984;3,71862700
5,69999984;3,72477800
5,79999984;3,72785400
5,89999983;3,73093000
5,99999983;3,74015700
6,09999983;3,75246000
6,19999982;3,77399100
6,29999982;3,79552100
6,39999982;3,82012800
6,49999982;3,83550700
6,59999981;3,83858300
6,69999981;3,82627900
6,79999981;3,80167300
6,89999980;3,76168800
6,99999980;3,70939900
7,09999980;3,64480800
7,19999980;3,57406500
7,29999979;3,49409400
7,39999979;3,40489600
7,49999979;3,30954700
7,59999979;3,20189500
7,69999978;3,08809000
7,79999978;2,97428600
7,89999978;2,85740600
7,99999977;2,74360200
8,09999977;2,63595000
8,19999977;2,53444900
8,29999977;2,43294800
8,39999976;2,33452200
8,49999976;2,23917300
8,59999976;2,14074800
8,69999975;2,04539800
8,79999975;1,96235200
8,89999975;1,89468500
8,99999975;1,84547200
9,09999974;1,82086600
9,19999974;1,81779000
9,29999974;1,83316900
9,39999973;1,86392700
9,49999973;1,89776100
9,59999973;1,91929100
9,69999973;1,93159400
9,79999972;1,91929100
9,89999972;1,88853300
