Tid;Kanal A
(ns);(mV)

-3,99999989;53,27264000
-3,89999989;53,41719000
-3,79999989;53,62020000
-3,69999990;53,84781000
-3,59999990;54,05081000
-3,49999990;54,16461000
-3,39999990;54,18307000
-3,29999991;54,15846000
-3,19999991;54,13693000
-3,09999991;54,14308000
-2,99999992;54,20152000
-2,89999992;54,31533000
-2,79999992;54,45989000
-2,69999992;54,60445000
-2,59999993;54,70595000
-2,49999993;54,70595000
-2,39999993;54,60445000
-2,29999993;54,46296000
-2,19999994;54,31840000
-2,09999994;54,20460000
-1,99999994;54,14001000
-1,89999995;54,12463000
-1,79999995;54,13693000
-1,69999995;54,14308000
-1,59999995;54,10925000
-1,49999996;53,98006000
-1,39999996;53,76783000
-1,29999996;53,54330000
-1,19999997;53,35568000
-1,09999997;53,24803000
-0,99999997;53,24495000
-0,89999997;53,34338000
-0,79999998;53,51870000
-0,69999998;53,72785000
-0,59999998;53,92163000
-0,49999999;54,03543000
-0,39999999;54,06004000
-0,29999999;54,05696000
-0,19999999;54,06311000
-0,10000000;54,11540000
0,00000000;54,23536000
0,10000000;54,42298000
0,19999999;54,65981000
0,29999999;54,90588000
0,39999999;55,12119000
0,49999999;55,23499000
0,59999998;55,24422000
0,69999998;55,20423000
0,79999998;55,14886000
0,89999997;55,10888000
0,99999997;55,09965000
1,09999997;55,12426000
1,19999997;55,15502000
1,29999996;55,16425000
1,39999996;55,12119000
1,49999996;54,97662000
1,59999995;54,74286000
1,69999995;54,49987000
1,79999995;54,29687000
1,89999995;54,18307000
1,99999994;54,17691000
2,09999994;54,28457000
2,19999994;54,47527000
2,29999993;54,70287000
2,39999993;54,91818000
2,49999993;55,04736000
2,59999993;55,08427000
2,69999992;55,07505000
2,79999992;55,06274000
2,89999992;55,07813000
2,99999992;55,13656000
3,09999991;55,24422000
3,19999991;55,37955000
3,29999991;55,50566000
3,39999990;55,59178000
3,49999990;55,57640000
3,59999990;55,46260000
3,69999990;55,31803000
3,79999989;55,18885000
3,89999989;55,11196000
3,99999989;55,10888000
4,09999988;55,17654000
4,19999988;55,29650000
4,29999988;55,42261000
4,39999988;55,51796000
4,49999987;55,51796000
4,59999987;55,42261000
4,69999987;55,29650000
4,79999986;55,17962000
4,89999986;55,10888000
4,99999986;55,10888000
5,09999986;55,17962000
5,19999985;55,29650000
5,29999985;55,42261000
5,39999985;55,51796000
5,49999984;55,51796000
5,59999984;55,42261000
5,69999984;55,29650000
5,79999984;55,17962000
5,89999983;55,10888000
5,99999983;55,10888000
6,09999983;55,17962000
6,19999982;55,29650000
6,29999982;55,42261000
6,39999982;55,51796000
6,49999982;55,51796000
6,59999981;55,42261000
6,69999981;55,29650000
6,79999981;55,17962000
6,89999980;55,10888000
6,99999980;55,10888000
7,09999980;55,17962000
7,19999980;55,29650000
7,29999979;55,42261000
7,39999979;55,51796000
7,49999979;55,51796000
7,59999979;55,42261000
7,69999978;55,29650000
7,79999978;55,17962000
7,89999978;55,10888000
7,99999977;55,10888000
8,09999977;55,17962000
8,19999977;55,29650000
8,29999977;55,42261000
8,39999976;55,51796000
8,49999976;55,51796000
8,59999976;55,42569000
8,69999975;55,29958000
8,79999975;55,18270000
8,89999975;55,11196000
8,99999975;55,10580000
9,09999974;55,17039000
9,19999974;55,27497000
9,29999974;55,38570000
9,39999973;55,46260000
9,49999973;55,44722000
9,59999973;55,34264000
9,69999973;55,21653000
9,79999972;55,11811000
9,89999972;55,08427000
