Tid;Kanal A
(ns);(mV)

-3,99999989;5,60100800
-3,89999989;5,60716000
-3,79999989;5,61946300
-3,69999990;5,63484200
-3,59999990;5,64407000
-3,49999990;5,64407000
-3,39999990;5,63484200
-3,29999991;5,61946300
-3,19999991;5,60716000
-3,09999991;5,60100800
-2,99999992;5,60408400
-2,89999992;5,61946300
-2,79999992;5,64407000
-2,69999992;5,67175200
-2,59999993;5,69943300
-2,49999993;5,71788800
-2,39999993;5,71788800
-2,29999993;5,70251000
-2,19999994;5,67175200
-2,09999994;5,62869100
-1,99999994;5,57332700
-1,89999995;5,50258300
-1,79999995;5,42261300
-1,69999995;5,33341500
-1,59999995;5,22883800
-1,49999996;5,11811000
-1,39999996;4,99815400
-1,29999996;4,88127400
-1,19999997;4,77977300
-1,09999997;4,69980300
-0,99999997;4,64136300
-0,89999997;4,61060500
-0,79999998;4,60445400
-0,69999998;4,61368100
-0,59999998;4,62906000
-0,49999999;4,64751400
-0,39999999;4,65674200
-0,29999999;4,65981800
-0,19999999;4,65981800
-0,10000000;4,66289300
0,00000000;4,67212100
0,10000000;4,68750000
0,19999999;4,70903000
0,29999999;4,73363700
0,39999999;4,75824300
0,49999999;4,77362200
0,59999998;4,77669700
0,69999998;4,76131800
0,79999998;4,73363700
0,89999997;4,69057600
0,99999997;4,63828700
1,09999997;4,57984700
1,19999997;4,50910400
1,29999996;4,43220900
1,39999996;4,34608700
1,49999996;4,24766300
1,59999995;4,14000900
1,69999995;4,02620600
1,79999995;3,90932500
1,89999995;3,79244600
1,99999994;3,67864200
2,09999994;3,57406500
2,19999994;3,47256400
2,29999993;3,37413900
2,39999993;3,27878900
2,49999993;3,18036400
2,59999993;3,08193900
2,69999992;2,98658900
2,79999992;2,90354300
2,89999992;2,82972400
2,99999992;2,77436000
3,09999991;2,73437500
3,19999991;2,70976900
3,29999991;2,69746500
3,39999990;2,69439000
3,49999990;2,69439000
3,59999990;2,69746500
3,69999990;2,70976900
3,79999989;2,73437500
3,89999989;2,77436000
3,99999989;2,82972400
4,09999988;2,90354300
4,19999988;2,98658900
4,29999988;3,08193900
4,39999988;3,18036400
4,49999987;3,27878900
4,59999987;3,37413900
4,69999987;3,46948800
4,79999986;3,57098900
4,89999986;3,67864200
4,99999986;3,79552100
5,09999986;3,91855300
5,19999985;4,04773600
5,29999985;4,17999500
5,39999985;4,30610200
5,49999984;4,41990600
5,59999984;4,51525500
5,69999984;4,58907500
5,79999984;4,64136300
5,89999983;4,66596900
5,99999983;4,65981800
6,09999983;4,61675600
6,19999982;4,54293800
6,29999982;4,43528500
6,39999982;4,30610200
6,49999982;4,16154000
6,59999981;4,01697800
6,69999981;3,88779500
6,79999981;3,79552100
6,89999980;3,74323300
6,99999980;3,74015700
7,09999980;3,78321800
7,19999980;3,86626500
7,29999979;3,97699300
7,39999979;4,10310000
7,49999979;4,23228400
7,59999979;4,35531500
7,69999978;4,46296700
7,79999978;4,55831700
7,89999978;4,63521100
7,99999977;4,69365100
8,09999977;4,73671200
8,19999977;4,76439500
8,29999977;4,77669700
8,39999976;4,77362200
8,49999976;4,75824300
8,59999976;4,73363700
8,69999975;4,70595500
8,79999975;4,68442400
8,89999975;4,66904500
8,99999975;4,66596900
9,09999974;4,67212100
9,19999974;4,68134800
9,29999974;4,69365100
9,39999973;4,70287900
9,49999973;4,70287900
9,59999973;4,69365100
9,69999973;4,68442400
9,79999972;4,67519700
9,89999972;4,66904500
