Tid;Kanal A
(ns);(mV)

-3,99999989;5,60408400
-3,89999989;5,61946300
-3,79999989;5,64407000
-3,69999990;5,67175200
-3,59999990;5,69943300
-3,49999990;5,71788800
-3,39999990;5,71788800
-3,29999991;5,70251000
-3,19999991;5,67175200
-3,09999991;5,62869100
-2,99999992;5,57332700
-2,89999992;5,50258300
-2,79999992;5,42261300
-2,69999992;5,33341500
-2,59999993;5,22883800
-2,49999993;5,11811000
-2,39999993;4,99815400
-2,29999993;4,88127400
-2,19999994;4,77977300
-2,09999994;4,69980300
-1,99999994;4,64136300
-1,89999995;4,61060500
-1,79999995;4,60445400
-1,69999995;4,61368100
-1,59999995;4,62906000
-1,49999996;4,64751400
-1,39999996;4,65674200
-1,29999996;4,66289300
-1,19999997;4,66596900
-1,09999997;4,66596900
-0,99999997;4,66596900
-0,89999997;4,66596900
-0,79999998;4,66289300
-0,69999998;4,65674200
-0,59999998;4,64751400
-0,49999999;4,62906000
-0,39999999;4,61368100
-0,29999999;4,60445400
-0,19999999;4,61060500
-0,10000000;4,64136300
0,00000000;4,69980300
0,10000000;4,77977300
0,19999999;4,88127400
0,29999999;4,99815400
0,39999999;5,11811000
0,49999999;5,22883800
0,59999998;5,33341500
0,69999998;5,42261300
0,79999998;5,50258300
0,89999997;5,57332700
0,99999997;5,62869100
1,09999997;5,67175200
1,19999997;5,70251000
1,29999996;5,71788800
1,39999996;5,71788800
1,49999996;5,69943300
1,59999995;5,67175200
1,69999995;5,64407000
1,79999995;5,61638700
1,89999995;5,60408400
1,99999994;5,60408400
2,09999994;5,61638700
2,19999994;5,64407000
2,29999993;5,67175200
2,39999993;5,69943300
2,49999993;5,71788800
2,59999993;5,71788800
2,69999992;5,70251000
2,79999992;5,67482800
2,89999992;5,62869100
2,99999992;5,57025100
3,09999991;5,49335600
3,19999991;5,40108300
3,29999991;5,29343000
3,39999990;5,17347400
3,49999990;5,04429100
3,59999990;4,91510800
3,69999990;4,80130400
3,79999989;4,71825800
3,89999989;4,67212100
3,99999989;4,67212100
4,09999988;4,71825800
4,19999988;4,80130400
4,29999988;4,91510800
4,39999988;5,04429100
4,49999987;5,17347400
4,59999987;5,29343000
4,69999987;5,40108300
4,79999986;5,49335600
4,89999986;5,57025100
4,99999986;5,62869100
5,09999986;5,67482800
5,19999985;5,70251000
5,29999985;5,71788800
5,39999985;5,71788800
5,49999984;5,69943300
5,59999984;5,67175200
5,69999984;5,64407000
5,79999984;5,61946300
5,89999983;5,60408400
5,99999983;5,60100800
6,09999983;5,60716000
6,19999982;5,61946300
6,29999982;5,63484200
6,39999982;5,64407000
6,49999982;5,64407000
6,59999981;5,63484200
6,69999981;5,62253900
6,79999981;5,61023600
6,89999980;5,60408400
6,99999980;5,60408400
7,09999980;5,61023600
7,19999980;5,62253900
7,29999979;5,63484200
7,39999979;5,64407000
7,49999979;5,64407000
7,59999979;5,63484200
7,69999978;5,62253900
7,79999978;5,61331200
7,89999978;5,60408400
7,99999977;5,60100800
8,09999977;5,59793300
8,19999977;5,59793300
8,29999977;5,59485700
8,39999976;5,58870600
8,49999976;5,57025100
8,59999976;5,55179600
8,69999975;5,54256900
8,79999975;5,54872000
8,89999975;5,57640200
8,99999975;5,63176600
9,09999974;5,71481200
9,19999974;5,81938900
9,29999974;5,93626900
9,39999973;6,05930100
9,49999973;6,17310500
9,59999973;6,27153000
9,69999973;6,36380300
9,79999972;6,44069800
9,89999972;6,50836600
