Tid;Kanal A
(ns);(mV)

-3,99999989;7,46801100
-3,89999989;7,43725300
-3,79999989;7,37881300
-3,69999990;7,29576700
-3,59999990;7,18503900
-3,49999990;7,05585600
-3,39999990;6,91744600
-3,29999991;6,78211100
-3,19999991;6,66523100
-3,09999991;6,57295700
-2,99999992;6,50836600
-2,89999992;6,47145600
-2,79999992;6,45607700
-2,69999992;6,45300100
-2,59999993;6,45607700
-2,49999993;6,45607700
-2,39999993;6,45300100
-2,29999993;6,45607700
-2,19999994;6,47453200
-2,09999994;6,50836600
-1,99999994;6,56988100
-1,89999995;6,65292700
-1,79999995;6,75750400
-1,69999995;6,87746000
-1,59999995;7,00049200
-1,49999996;7,11429600
-1,39999996;7,21272100
-1,29999996;7,29884300
-1,19999997;7,37573800
-1,09999997;7,44032900
-0,99999997;7,49876900
-0,89999997;7,54490600
-0,79999998;7,57874000
-0,69999998;7,59719500
-0,59999998;7,60027000
-0,49999999;7,58489100
-0,39999999;7,55413300
-0,29999999;7,52030000
-0,19999999;7,49261800
-0,10000000;7,47416300
0,00000000;7,47108700
0,10000000;7,48031400
0,19999999;7,49569300
0,29999999;7,51414800
0,39999999;7,52645100
0,49999999;7,52645100
0,59999998;7,51414800
0,69999998;7,49876900
0,79999998;7,48339000
0,89999997;7,47416300
0,99999997;7,47108700
1,09999997;7,47108700
1,19999997;7,47416300
1,29999996;7,47723900
1,39999996;7,47108700
1,49999996;7,45570800
1,59999995;7,43417800
1,69999995;7,41879900
1,79999995;7,41879900
1,89999995;7,44648100
1,99999994;7,50184500
2,09999994;7,58796700
2,19999994;7,69562000
2,29999993;7,81557600
2,39999993;7,94168200
2,49999993;8,05241100
2,59999993;8,15083600
2,69999992;8,23388200
2,79999992;8,30770100
2,89999992;8,37229300
2,99999992;8,43073300
3,09999991;8,47687000
3,19999991;8,51070400
3,29999991;8,53223400
3,39999990;8,53838500
3,49999990;8,52300600
3,59999990;8,48917200
3,69999990;8,45533900
3,79999989;8,42458200
3,89999989;8,40612600
3,99999989;8,40305000
4,09999988;8,41227800
4,19999988;8,43073300
4,29999988;8,45226300
4,39999988;8,46764200
4,49999987;8,46764200
4,59999987;8,45226300
4,69999987;8,43380800
4,79999986;8,41535400
4,89999986;8,40305000
4,99999986;8,40305000
5,09999986;8,41535400
5,19999985;8,43380800
5,29999985;8,45226300
5,39999985;8,46764200
5,49999984;8,46764200
5,59999984;8,45226300
5,69999984;8,43380800
5,79999984;8,41535400
5,89999983;8,40305000
5,99999983;8,40305000
6,09999983;8,41535400
6,19999982;8,43380800
6,29999982;8,45226300
6,39999982;8,46764200
6,49999982;8,46764200
6,59999981;8,45226300
6,69999981;8,43380800
6,79999981;8,41535400
6,89999980;8,40305000
6,99999980;8,40305000
7,09999980;8,41535400
7,19999980;8,43380800
7,29999979;8,45226300
7,39999979;8,46764200
7,49999979;8,46764200
7,59999979;8,45226300
7,69999978;8,43380800
7,79999978;8,41535400
7,89999978;8,40305000
7,99999977;8,40305000
8,09999977;8,41535400
8,19999977;8,43380800
8,29999977;8,45226300
8,39999976;8,46764200
8,49999976;8,46764200
8,59999976;8,45226300
8,69999975;8,43380800
8,79999975;8,41535400
8,89999975;8,40612600
8,99999975;8,40305000
9,09999974;8,40305000
9,19999974;8,40920300
9,29999974;8,41227800
9,39999973;8,40920300
9,49999973;8,39382400
9,59999973;8,36921700
9,69999973;8,35076200
9,79999972;8,35076200
9,89999972;8,37536800
