Tid;Kanal A
(ns);(mV)

-3,99999989;9,48880400
-3,89999989;9,68872900
-3,79999989;9,79638200
-3,69999990;9,82714000
-3,59999990;9,79638200
-3,49999990;9,71948700
-3,39999990;9,61183500
-3,29999991;9,50418300
-3,19999991;9,41190900
-3,09999991;9,36577200
-2,99999992;9,36577200
-2,89999992;9,41190900
-2,79999992;9,50418300
-2,69999992;9,61183500
-2,59999993;9,71948700
-2,49999993;9,79638200
-2,39999993;9,82714000
-2,29999993;9,79638200
-2,19999994;9,68872900
-2,09999994;9,48880400
-1,99999994;9,21198300
-1,89999995;8,84288800
-1,79999995;8,39689900
-1,69999995;7,90477300
-1,59999995;7,35113100
-1,49999996;6,78211100
-1,39999996;6,21309000
-1,29999996;5,67482800
-1,19999997;5,21345900
-1,09999997;4,82898600
-0,99999997;4,55216500
-0,89999997;4,36761800
-0,79999998;4,29072300
-0,69999998;4,29072300
-0,59999998;4,35223900
-0,49999999;4,42913300
-0,39999999;4,50602900
-0,29999999;4,58292300
-0,19999999;4,62906000
-0,10000000;4,65981800
0,00000000;4,67519700
0,10000000;4,69057600
0,19999999;4,69057600
0,29999999;4,70595500
0,39999999;4,70595500
0,49999999;4,70595500
0,59999998;4,70595500
0,69999998;4,69057600
0,79999998;4,67519700
0,89999997;4,67519700
0,99999997;4,67519700
1,09999997;4,67519700
1,19999997;4,69057600
1,29999996;4,70595500
1,39999996;4,70595500
1,49999996;4,70595500
1,59999995;4,70595500
1,69999995;4,69057600
1,79999995;4,67519700
1,89999995;4,67519700
1,99999994;4,67519700
2,09999994;4,67519700
2,19999994;4,69057600
2,29999993;4,70595500
2,39999993;4,70595500
2,49999993;4,70595500
2,59999993;4,70595500
2,69999992;4,69057600
2,79999992;4,69057600
2,89999992;4,67519700
2,99999992;4,65981800
3,09999991;4,62906000
3,19999991;4,58292300
3,29999991;4,50602900
3,39999990;4,42913300
3,49999990;4,35223900
3,59999990;4,29072300
3,69999990;4,27534400
3,79999989;4,35223900
3,89999989;4,53678600
3,99999989;4,84436500
4,09999988;5,25959600
4,19999988;5,79785900
4,29999988;6,41301600
4,39999988;7,07431000
4,49999987;7,72022600
4,59999987;8,30462600
4,69999987;8,79675100
4,79999986;9,15046700
4,89999986;9,33501400
4,99999986;9,33501400
5,09999986;9,15046700
5,19999985;8,79675100
5,29999985;8,30462600
5,39999985;7,72022600
5,49999984;7,07431000
5,59999984;6,41301600
5,69999984;5,79785900
5,79999984;5,25959600
5,89999983;4,84436500
5,99999983;4,53678600
6,09999983;4,35223900
6,19999982;4,27534400
6,29999982;4,29072300
6,39999982;4,35223900
6,49999982;4,42913300
6,59999981;4,50602900
6,69999981;4,58292300
6,79999981;4,64443900
6,89999980;4,67519700
6,99999980;4,67519700
7,09999980;4,64443900
7,19999980;4,58292300
7,29999979;4,50602900
7,39999979;4,42913300
7,49999979;4,35223900
7,59999979;4,29072300
7,69999978;4,27534400
7,79999978;4,35223900
7,89999978;4,53678600
7,99999977;4,84436500
8,09999977;5,25959600
8,19999977;5,79785900
8,29999977;6,41301600
8,39999976;7,07431000
8,49999976;7,72022600
8,59999976;8,32000400
8,69999975;8,81213000
8,79999975;9,16584600
8,89999975;9,35039300
8,99999975;9,31963500
9,09999974;9,10433000
9,19999974;8,68909800
9,29999974;8,12007800
9,39999973;7,44340500
9,49999973;6,70521600
9,59999973;5,99778500
9,69999973;5,39800600
9,79999972;4,95201700
9,89999972;4,70595500
