Tid;Kanal A
(ns);(mV)

-3,99999989;9,53494100
-3,89999989;9,95017100
-3,79999989;10,50381000
-3,69999990;11,11897000
-3,59999990;11,78026000
-3,49999990;12,42618000
-3,39999990;13,01058000
-3,29999991;13,50271000
-3,19999991;13,84104000
-3,09999991;14,01021000
-2,99999992;14,01021000
-2,89999992;13,84104000
-2,79999992;13,50271000
-2,69999992;13,01058000
-2,59999993;12,42618000
-2,49999993;11,78026000
-2,39999993;11,11897000
-2,29999993;10,50381000
-2,19999994;9,95017100
-2,09999994;9,53494100
-1,99999994;9,22736200
-1,89999995;9,05819300
-1,79999995;8,98129900
-1,69999995;8,99667800
-1,59999995;9,07357200
-1,49999996;9,15046700
-1,39999996;9,22736200
-1,29999996;9,28887700
-1,19999997;9,33501400
-1,09999997;9,36577200
-0,99999997;9,36577200
-0,89999997;9,33501400
-0,79999998;9,28887700
-0,69999998;9,22736200
-0,59999998;9,15046700
-0,49999999;9,07357200
-0,39999999;8,99667800
-0,29999999;8,98129900
-0,19999999;9,05819300
-0,10000000;9,22736200
0,00000000;9,53494100
0,10000000;9,95017100
0,19999999;10,50381000
0,29999999;11,11897000
0,39999999;11,78026000
0,49999999;12,42618000
0,59999998;13,01058000
0,69999998;13,50271000
0,79999998;13,84104000
0,89999997;14,01021000
0,99999997;14,01021000
1,09999997;13,84104000
1,19999997;13,50271000
1,29999996;13,01058000
1,39999996;12,42618000
1,49999996;11,78026000
1,59999995;11,11897000
1,69999995;10,50381000
1,79999995;9,95017100
1,89999995;9,53494100
1,99999994;9,22736200
2,09999994;9,05819300
2,19999994;8,98129900
2,29999993;8,99667800
2,39999993;9,07357200
2,49999993;9,15046700
2,59999993;9,22736200
2,69999992;9,28887700
2,79999992;9,31963500
2,89999992;9,35039300
2,99999992;9,36577200
3,09999991;9,38115100
3,19999991;9,39653000
3,29999991;9,41190900
3,39999990;9,42728800
3,49999990;9,42728800
3,59999990;9,41190900
3,69999990;9,39653000
3,79999989;9,38115100
3,89999989;9,36577200
3,99999989;9,36577200
4,09999988;9,38115100
4,19999988;9,39653000
4,29999988;9,41190900
4,39999988;9,42728800
4,49999987;9,42728800
4,59999987;9,41190900
4,69999987;9,39653000
4,79999986;9,38115100
4,89999986;9,36577200
4,99999986;9,36577200
5,09999986;9,38115100
5,19999985;9,39653000
5,29999985;9,41190900
5,39999985;9,42728800
5,49999984;9,42728800
5,59999984;9,41190900
5,69999984;9,38115100
5,79999984;9,36577200
5,89999983;9,35039300
5,99999983;9,38115100
6,09999983;9,42728800
6,19999982;9,50418300
6,29999982;9,61183500
6,39999982;9,71948700
6,49999982;9,79638200
6,59999981;9,82714000
6,69999981;9,79638200
6,79999981;9,68872900
6,89999980;9,48880400
6,99999980;9,21198300
7,09999980;8,84288800
7,19999980;8,39689900
7,29999979;7,90477300
7,39999979;7,35113100
7,49999979;6,78211100
7,59999979;6,21309000
7,69999978;5,67482800
7,79999978;5,21345900
7,89999978;4,82898600
7,99999977;4,55216500
8,09999977;4,36761800
8,19999977;4,29072300
8,29999977;4,29072300
8,39999976;4,35223900
8,49999976;4,42913300
8,59999976;4,50602900
8,69999975;4,58292300
8,79999975;4,64443900
8,89999975;4,67519700
8,99999975;4,67519700
9,09999974;4,64443900
9,19999974;4,58292300
9,29999974;4,50602900
9,39999973;4,42913300
9,49999973;4,35223900
9,59999973;4,29072300
9,69999973;4,29072300
9,79999972;4,36761800
9,89999972;4,55216500
