Tid;Kanal A
(ns);(mV)

-3,99999989;108,34770000
-3,89999989;108,48920000
-3,79999989;108,71680000
-3,69999990;108,96900000
-3,59999990;109,15350000
-3,49999990;109,15350000
-3,39999990;108,96900000
-3,29999991;108,71680000
-3,19999991;108,48920000
-3,09999991;108,34770000
-2,99999992;108,34770000
-2,89999992;108,48920000
-2,79999992;108,71680000
-2,69999992;108,96900000
-2,59999993;109,15350000
-2,49999993;109,15350000
-2,39999993;108,96900000
-2,29999993;108,71680000
-2,19999994;108,48920000
-2,09999994;108,34770000
-1,99999994;108,34770000
-1,89999995;108,48920000
-1,79999995;108,71680000
-1,69999995;108,96900000
-1,59999995;109,15350000
-1,49999996;109,15350000
-1,39999996;108,96900000
-1,29999996;108,71680000
-1,19999997;108,48920000
-1,09999997;108,34770000
-0,99999997;108,34770000
-0,89999997;108,48920000
-0,79999998;108,71680000
-0,69999998;108,96900000
-0,59999998;109,15350000
-0,49999999;109,15350000
-0,39999999;108,96900000
-0,29999999;108,72290000
-0,19999999;108,48920000
-0,10000000;108,35380000
0,00000000;108,34770000
0,10000000;108,46460000
0,19999999;108,67370000
0,29999999;108,88900000
0,39999999;109,04280000
0,49999999;109,01210000
0,59999998;108,80290000
0,69999998;108,55680000
0,79999998;108,36000000
0,89999997;108,29850000
0,99999997;108,40920000
1,09999997;108,69830000
1,19999997;109,11050000
1,29999996;109,57180000
1,39999996;109,98400000
1,49999996;110,21160000
1,59999995;110,24240000
1,69999995;110,19930000
1,79999995;110,14390000
1,89999995;110,15630000
1,99999994;110,27310000
2,09999994;110,48230000
2,19999994;110,75290000
2,29999993;111,01130000
2,39999993;111,18360000
2,49999993;111,15280000
2,59999993;110,92520000
2,69999992;110,63610000
2,79999992;110,37770000
2,89999992;110,22390000
2,99999992;110,21780000
3,09999991;110,35310000
3,19999991;110,59300000
3,29999991;110,84520000
3,39999990;111,03590000
3,49999990;111,03590000
3,59999990;110,84520000
3,69999990;110,59300000
3,79999989;110,35920000
3,89999989;110,21780000
3,99999989;110,21780000
4,09999988;110,35920000
4,19999988;110,59300000
4,29999988;110,84520000
4,39999988;111,03590000
4,49999987;111,03590000
4,59999987;110,84520000
4,69999987;110,59300000
4,79999986;110,35920000
4,89999986;110,21780000
4,99999986;110,21780000
5,09999986;110,35920000
5,19999985;110,59300000
5,29999985;110,84520000
5,39999985;111,03590000
5,49999984;111,03590000
5,59999984;110,85140000
5,69999984;110,59920000
5,79999984;110,36540000
5,89999983;110,22390000
5,99999983;110,21160000
6,09999983;110,34080000
6,19999982;110,54990000
6,29999982;110,77140000
6,39999982;110,92520000
6,49999982;110,89440000
6,59999981;110,68530000
6,69999981;110,43310000
6,79999981;110,23620000
6,89999980;110,16850000
6,99999980;110,27930000
7,09999980;110,56840000
7,19999980;110,98670000
7,29999979;111,45420000
7,39999979;111,86640000
7,49999979;112,09400000
7,59999979;112,12470000
7,69999978;112,07550000
7,79999978;112,02020000
7,89999978;112,02630000
7,99999977;112,14320000
8,09999977;112,35240000
8,19999977;112,62920000
8,29999977;112,89370000
8,39999976;113,06590000
8,49999976;113,03520000
8,59999976;112,80760000
8,69999975;112,51230000
8,79999975;112,25390000
8,89999975;112,09400000
8,99999975;112,08780000
9,09999974;112,22320000
9,19999974;112,46310000
9,29999974;112,72760000
9,39999973;112,92440000
9,49999973;112,92440000
9,59999973;112,72760000
9,69999973;112,46310000
9,79999972;112,22320000
9,89999972;112,08780000
