Tid;Kanal A
(ns);(V)

-3,99999989;3,77322200
-3,89999989;3,77752800
-3,79999989;3,78506400
-3,69999990;3,79290700
-3,59999990;3,79844400
-3,49999990;3,79767500
-3,39999990;3,79060000
-3,29999991;3,78198800
-3,19999991;3,77476000
-3,09999991;3,77183800
-2,99999992;3,77506800
-2,89999992;3,78444900
-2,79999992;3,79844400
-2,69999992;3,81397600
-2,59999993;3,82797100
-2,49999993;3,83535300
-2,39999993;3,83535300
-2,29999993;3,83150800
-2,19999994;3,82627900
-2,09999994;3,82151200
-1,99999994;3,81874400
-1,89999995;3,81782100
-1,79999995;3,81751300
-1,69999995;3,81597600
-1,59999995;3,81074700
-1,49999996;3,79844400
-1,39999996;3,77983500
-1,29999996;3,75999600
-1,19999997;3,74215700
-1,09999997;3,72939200
-0,99999997;3,72339400
-0,89999997;3,72401000
-0,79999998;3,72954600
-0,69999998;3,73708200
-0,59999998;3,74369500
-0,49999999;3,74446400
-0,39999999;3,73938800
-0,29999999;3,73231400
-0,19999999;3,72662400
-0,10000000;3,72447100
0,00000000;3,72800800
0,10000000;3,73692800
0,19999999;3,75000000
0,29999999;3,76461000
0,39999999;3,77752800
0,49999999;3,78414100
0,59999998;3,78383400
0,69999998;3,78029700
0,79999998;3,77599000
0,89999997;3,77322200
0,99999997;3,77291500
1,09999997;3,77537500
1,19999997;3,77906600
1,29999996;3,78183400
1,39999996;3,78121900
1,49999996;3,77383700
1,59999995;3,76045800
1,69999995;3,74600100
1,79999995;3,73369800
1,89999995;3,72662400
1,99999994;3,72616300
2,09999994;3,73246800
2,19999994;3,74354100
2,29999993;3,75645900
2,39999993;3,76814700
2,49999993;3,77399100
2,59999993;3,77353000
2,69999992;3,77091500
2,79999992;3,76891600
2,89999992;3,77030000
2,99999992;3,77629800
3,09999991;3,78721700
3,19999991;3,80136600
3,29999991;3,81628300
3,39999990;3,82874000
3,49999990;3,83443000
3,59999990;3,83320000
3,69999990;3,82874000
3,79999989;3,82366500
3,89999989;3,82043600
3,99999989;3,82028200
4,09999988;3,82305000
4,19999988;3,82751000
4,29999988;3,83120100
4,39999988;3,83166200
4,49999987;3,82504900
4,59999987;3,81213100
4,69999987;3,79721300
4,79999986;3,78398800
4,89999986;3,77506800
4,99999986;3,77199200
5,09999986;3,77491400
5,19999985;3,78198800
5,29999985;3,79075400
5,39999985;3,79767500
5,49999984;3,79844400
5,59999984;3,79290700
5,69999984;3,78506400
5,79999984;3,77752800
5,89999983;3,77322200
5,99999983;3,77337600
6,09999983;3,77814300
6,19999982;3,78614000
6,29999982;3,79490600
6,39999982;3,80136600
6,49999982;3,80136600
6,59999981;3,79490600
6,69999981;3,78614000
6,79999981;3,77814300
6,89999980;3,77337600
6,99999980;3,77337600
7,09999980;3,77814300
7,19999980;3,78614000
7,29999979;3,79490600
7,39999979;3,80136600
7,49999979;3,80136600
7,59999979;3,79490600
7,69999978;3,78614000
7,79999978;3,77814300
7,89999978;3,77337600
7,99999977;3,77337600
8,09999977;3,77814300
8,19999977;3,78614000
8,29999977;3,79490600
8,39999976;3,80136600
8,49999976;3,80136600
8,59999976;3,79490600
8,69999975;3,78614000
8,79999975;3,77814300
8,89999975;3,77337600
8,99999975;3,77337600
9,09999974;3,77814300
9,19999974;3,78614000
9,29999974;3,79490600
9,39999973;3,80136600
9,49999973;3,80136600
9,59999973;3,79490600
9,69999973;3,78614000
9,79999972;3,77814300
9,89999972;3,77337600
