Tid;Kanal A
(ns);(V)

-3,99999989;0,80533340
-3,89999989;0,80634840
-3,79999989;0,80807080
-3,69999990;0,80991630
-3,59999990;0,81130050
-3,49999990;0,81130050
-3,39999990;0,80991630
-3,29999991;0,80807080
-3,19999991;0,80634840
-3,09999991;0,80533340
-2,99999992;0,80533340
-2,89999992;0,80634840
-2,79999992;0,80807080
-2,69999992;0,80991630
-2,59999993;0,81130050
-2,49999993;0,81130050
-2,39999993;0,80991630
-2,29999993;0,80807080
-2,19999994;0,80634840
-2,09999994;0,80533340
-1,99999994;0,80533340
-1,89999995;0,80634840
-1,79999995;0,80807080
-1,69999995;0,80991630
-1,59999995;0,81130050
-1,49999996;0,81130050
-1,39999996;0,80991630
-1,29999996;0,80807080
-1,19999997;0,80634840
-1,09999997;0,80533340
-0,99999997;0,80533340
-0,89999997;0,80634840
-0,79999998;0,80807080
-0,69999998;0,80991630
-0,59999998;0,81130050
-0,49999999;0,81130050
-0,39999999;0,80991630
-0,29999999;0,80807080
-0,19999999;0,80634840
-0,10000000;0,80533340
0,00000000;0,80533340
0,10000000;0,80634840
0,19999999;0,80807080
0,29999999;0,80991630
0,39999999;0,81130050
0,49999999;0,81130050
0,59999998;0,80991630
0,69999998;0,80804010
0,79999998;0,80631770
0,89999997;0,80530270
0,99999997;0,80536420
1,09999997;0,80644070
1,19999997;0,80828620
1,29999996;0,81031620
1,39999996;0,81188480
1,49999996;0,81203860
1,59999995;0,81074680
1,69999995;0,80887060
1,79999995;0,80699430
1,89999995;0,80561020
1,99999994;0,80499510
2,09999994;0,80517960
2,19999994;0,80585630
2,29999993;0,80650220
2,39999993;0,80659450
2,49999993;0,80530270
2,59999993;0,80268820
2,69999992;0,79982780
2,79999992;0,79739790
2,89999992;0,79601380
2,99999992;0,79601380
3,09999991;0,79739790
3,19999991;0,79982780
3,29999991;0,80268820
3,39999990;0,80530270
3,49999990;0,80659450
3,59999990;0,80650220
3,69999990;0,80582550
3,79999989;0,80514880
3,89999989;0,80499510
3,99999989;0,80561020
4,09999988;0,80708660
4,19999988;0,80911660
4,29999988;0,81114670
4,39999988;0,81259230
4,49999987;0,81259230
4,59999987;0,81114670
4,69999987;0,80908580
4,79999986;0,80708660
4,89999986;0,80561020
4,99999986;0,80499510
5,09999986;0,80527190
5,19999985;0,80607160
5,29999985;0,80687130
5,39999985;0,80714810
5,49999984;0,80601010
5,59999984;0,80351870
5,69999984;0,80062750
5,79999984;0,79801300
5,89999983;0,79625980
5,99999983;0,79570620
6,09999983;0,79632130
6,19999982;0,79785930
6,29999982;0,79967400
6,39999982;0,80111960
6,49999982;0,80130410
6,59999981;0,80010460
6,69999981;0,79841290
6,79999981;0,79684420
6,89999980;0,79592150
6,99999980;0,79595230
7,09999980;0,79696730
7,19999980;0,79865900
7,29999979;0,80050440
7,39999979;0,80185780
7,49999979;0,80185780
7,59999979;0,80050440
7,69999978;0,79865900
7,79999978;0,79696730
7,89999978;0,79595230
7,99999977;0,79595230
8,09999977;0,79696730
8,19999977;0,79865900
8,29999977;0,80050440
8,39999976;0,80185780
8,49999976;0,80185780
8,59999976;0,80050440
8,69999975;0,79865900
8,79999975;0,79696730
8,89999975;0,79595230
8,99999975;0,79592150
9,09999974;0,79684420
9,19999974;0,79841290
9,29999974;0,80010460
9,39999973;0,80130410
9,49999973;0,80111960
9,59999973;0,79967400
9,69999973;0,79782850
9,79999972;0,79632130
9,89999972;0,79567550
