Tid;Kanal A
(ns);(mV)

-3,99999989;82,19734000
-3,89999989;82,29269000
-3,79999989;82,45570000
-3,69999990;82,63103000
-3,59999990;82,75406000
-3,49999990;82,73868000
-3,39999990;82,58796000
-3,29999991;82,40034000
-3,19999991;82,24348000
-3,09999991;82,17581000
-2,99999992;82,23117000
-2,89999992;82,40956000
-2,79999992;82,67715000
-2,69999992;82,96936000
-2,59999993;83,22465000
-2,49999993;83,33538000
-2,39999993;83,30463000
-2,29999993;83,21542000
-2,19999994;83,13237000
-2,09999994;83,10162000
-1,99999994;83,15698000
-1,89999995;83,29847000
-1,79999995;83,49224000
-1,69999995;83,68909000
-1,59999995;83,82135000
-1,49999996;83,80598000
-1,39999996;83,64603000
-1,29999996;83,43688000
-1,19999997;83,24618000
-1,09999997;83,13545000
-0,99999997;83,12930000
-0,89999997;83,23388000
-0,79999998;83,41227000
-0,69999998;83,60604000
-0,59999998;83,75061000
-0,49999999;83,75061000
-0,39999999;83,60604000
-0,29999999;83,41227000
-0,19999999;83,23388000
-0,10000000;83,12930000
0,00000000;83,13545000
0,10000000;83,24618000
0,19999999;83,43688000
0,29999999;83,64603000
0,39999999;83,80598000
0,49999999;83,82135000
0,59999998;83,68909000
0,69999998;83,49224000
0,79999998;83,29847000
0,89999997;83,15698000
0,99999997;83,10162000
1,09999997;83,13237000
1,19999997;83,21542000
1,29999996;83,30463000
1,39999996;83,33538000
1,49999996;83,22465000
1,59999995;82,96936000
1,69999995;82,67408000
1,79999995;82,40649000
1,89999995;82,22810000
1,99999994;82,17581000
2,09999994;82,25270000
2,19999994;82,42188000
2,29999993;82,62487000
2,39999993;82,79404000
2,49999993;82,82787000
2,59999993;82,71407000
2,69999992;82,53568000
2,79999992;82,35728000
2,89999992;82,22194000
2,99999992;82,16965000
3,09999991;82,20041000
3,19999991;82,28346000
3,29999991;82,36651000
3,39999990;82,39726000
3,49999990;82,28346000
3,59999990;82,03124000
3,69999990;81,73905000
3,79999989;81,47453000
3,89999989;81,29613000
3,99999989;81,24077000
4,09999988;81,30536000
4,19999988;81,46222000
4,29999988;81,64677000
4,39999988;81,79749000
4,49999987;81,81286000
4,59999987;81,68983000
4,69999987;81,51759000
4,79999986;81,35764000
4,89999986;81,26230000
4,99999986;81,26537000
5,09999986;81,36996000
5,19999985;81,54220000
5,29999985;81,72982000
5,39999985;81,86823000
5,49999984;81,86823000
5,59999984;81,72982000
5,69999984;81,53912000
5,79999984;81,36687000
5,89999983;81,26537000
5,99999983;81,26845000
6,09999983;81,37918000
6,19999982;81,56373000
6,29999982;81,76672000
6,39999982;81,92667000
6,49999982;81,94205000
6,59999981;81,81286000
6,69999981;81,62216000
6,79999981;81,43147000
6,89999980;81,29305000
6,99999980;81,23154000
7,09999980;81,25307000
7,19999980;81,32073000
7,29999979;81,38840000
7,39999979;81,39764000
7,49999979;81,26845000
7,59999979;81,01009000
7,69999978;80,72095000
7,79999978;80,47489000
7,89999978;80,33340000
7,99999977;80,33649000
8,09999977;80,48720000
8,19999977;80,74249000
8,29999977;81,04700000
8,39999976;81,32381000
8,49999976;81,47145000
8,59999976;81,47145000
8,69999975;81,40071000
8,79999975;81,31767000
8,89999975;81,25922000
8,99999975;81,25922000
9,09999974;81,31767000
9,19999974;81,40071000
9,29999974;81,47145000
9,39999973;81,47145000
9,49999973;81,32381000
9,59999973;81,04700000
9,69999973;80,74249000
9,79999972;80,48720000
9,89999972;80,33649000
