Tid;Kanal A
(ns);(mV)

-3,99999989;81,26537000
-3,89999989;81,36996000
-3,79999989;81,54220000
-3,69999990;81,72982000
-3,59999990;81,86823000
-3,49999990;81,86823000
-3,39999990;81,72982000
-3,29999991;81,54220000
-3,19999991;81,36687000
-3,09999991;81,26537000
-2,99999992;81,26537000
-2,89999992;81,36687000
-2,79999992;81,54220000
-2,69999992;81,72982000
-2,59999993;81,86823000
-2,49999993;81,86823000
-2,39999993;81,72982000
-2,29999993;81,53912000
-2,19999994;81,36687000
-2,09999994;81,26537000
-1,99999994;81,26845000
-1,89999995;81,37918000
-1,79999995;81,56373000
-1,69999995;81,76672000
-1,59999995;81,92667000
-1,49999996;81,94205000
-1,39999996;81,80979000
-1,29999996;81,61909000
-1,19999997;81,42839000
-1,09999997;81,28998000
-0,99999997;81,23769000
-0,89999997;81,27152000
-0,79999998;81,36687000
-0,69999998;81,46530000
-0,59999998;81,51144000
-0,49999999;81,41301000
-0,39999999;81,17310000
-0,29999999;80,88090000
-0,19999999;80,60101000
-0,10000000;80,38877000
0,00000000;80,27190000
0,10000000;80,25344000
0,19999999;80,30265000
0,29999999;80,36725000
0,39999999;80,38570000
0,49999999;80,27190000
0,59999998;80,02891000
0,69999998;79,76131000
0,79999998;79,53063000
0,89999997;79,39838000
0,99999997;79,40144000
1,09999997;79,54293000
1,19999997;79,78593000
1,29999996;80,06889000
1,39999996;80,32726000
1,49999996;80,45644000
1,59999995;80,44721000
1,69999995;80,38262000
1,79999995;80,31496000
1,89999995;80,29650000
1,99999994;80,36109000
2,09999994;80,50565000
2,19999994;80,70866000
2,29999993;80,90858000
2,39999993;81,05622000
2,49999993;81,05622000
2,59999993;80,90858000
2,69999992;80,70558000
2,79999992;80,50565000
2,89999992;80,35802000
2,99999992;80,29958000
3,09999991;80,32418000
3,19999991;80,40415000
3,29999991;80,48720000
3,39999990;80,51180000
3,49999990;80,40108000
3,59999990;80,15194000
3,69999990;79,86282000
3,79999989;79,59830000
3,89999989;79,42606000
3,99999989;79,37376000
4,09999988;79,44451000
4,19999988;79,60753000
4,29999988;79,80437000
4,39999988;79,97047000
4,49999987;80,00122000
4,59999987;79,89357000
4,69999987;79,72133000
4,79999986;79,54909000
4,89999986;79,41990000
4,99999986;79,36761000
5,09999986;79,39222000
5,19999985;79,46912000
5,29999985;79,54601000
5,39999985;79,57062000
5,49999984;79,45681000
5,59999984;79,21075000
5,69999984;78,92777000
5,79999984;78,66941000
5,89999983;78,49409000
5,99999983;78,43257000
6,09999983;78,48794000
6,19999982;78,62328000
6,29999982;78,78936000
6,39999982;78,91547000
6,49999982;78,91547000
6,59999981;78,78629000
6,69999981;78,62328000
6,79999981;78,48486000
6,89999980;78,43257000
6,99999980;78,49409000
7,09999980;78,67863000
7,19999980;78,94930000
7,29999979;79,25073000
7,39999979;79,51525000
7,49999979;79,64444000
7,59999979;79,62905000
7,69999978;79,54601000
7,79999978;79,45066000
7,89999978;79,38914000
7,99999977;79,39222000
8,09999977;79,46296000
8,19999977;79,57062000
8,29999977;79,66596000
8,39999976;79,69979000
8,49999976;79,58599000
8,59999976;79,33070000
8,69999975;79,02928000
8,79999975;78,74015000
8,89999975;78,52177000
8,99999975;78,40182000
9,09999974;78,38028000
9,19999974;78,42642000
9,29999974;78,48486000
9,39999973;78,50331000
9,49999973;78,38951000
9,59999973;78,15267000
9,69999973;77,88815000
9,79999972;77,66055000
9,89999972;77,53137000
