Tid;Kanal A
(ns);(mV)

-3,99999989;17,71346000
-3,89999989;17,66117000
-3,79999989;17,60581000
-3,69999990;17,54429000
-3,59999990;17,46432000
-3,49999990;17,35052000
-3,39999990;17,20903000
-3,29999991;17,06447000
-3,19999991;16,93836000
-3,09999991;16,84301000
-2,99999992;16,78457000
-2,89999992;16,76919000
-2,79999992;16,78765000
-2,69999992;16,82456000
-2,59999993;16,86454000
-2,49999993;16,87992000
-2,39999993;16,86762000
-2,29999993;16,84609000
-2,19999994;16,82148000
-2,09999994;16,80918000
-1,99999994;16,81225000
-1,89999995;16,83378000
-1,79999995;16,87069000
-1,69999995;16,90760000
-1,59999995;16,93528000
-1,49999996;16,93528000
-1,39999996;16,90760000
-1,29999996;16,87069000
-1,19999997;16,83378000
-1,09999997;16,81225000
-0,99999997;16,80918000
-0,89999997;16,82148000
-0,79999998;16,84609000
-0,69999998;16,86762000
-0,59999998;16,87992000
-0,49999999;16,86454000
-0,39999999;16,82456000
-0,29999999;16,78765000
-0,19999999;16,76919000
-0,10000000;16,78457000
0,00000000;16,83994000
0,10000000;16,93836000
0,19999999;17,06447000
0,29999999;17,20903000
0,39999999;17,35052000
0,49999999;17,46432000
0,59999998;17,54429000
0,69999998;17,60581000
0,79999998;17,66117000
0,89999997;17,71346000
0,99999997;17,77497000
1,09999997;17,83957000
1,19999997;17,90723000
1,29999996;17,96875000
1,39999996;18,00566000
1,49999996;18,00566000
1,59999995;17,96875000
1,69999995;17,91031000
1,79999995;17,84264000
1,89999995;17,77497000
1,99999994;17,71038000
2,09999994;17,64887000
2,19999994;17,58428000
2,29999993;17,50430000
2,39999993;17,40588000
2,49999993;17,27670000
2,59999993;17,12598000
2,69999992;16,98450000
2,79999992;16,87684000
2,89999992;16,81533000
2,99999992;16,81533000
3,09999991;16,87684000
3,19999991;16,98450000
3,29999991;17,12598000
3,39999990;17,27670000
3,49999990;17,40588000
3,59999990;17,50738000
3,69999990;17,58428000
3,79999989;17,65194000
3,89999989;17,71346000
3,99999989;17,77190000
4,09999988;17,83341000
4,19999988;17,88878000
4,29999988;17,92876000
4,39999988;17,95029000
4,49999987;17,93492000
4,59999987;17,88570000
4,69999987;17,82726000
4,79999986;17,77497000
4,89999986;17,74729000
4,99999986;17,74729000
5,09999986;17,77497000
5,19999985;17,82726000
5,29999985;17,88570000
5,39999985;17,93492000
5,49999984;17,95029000
5,59999984;17,92876000
5,69999984;17,88878000
5,79999984;17,83341000
5,89999983;17,77190000
5,99999983;17,71346000
6,09999983;17,65194000
6,19999982;17,58428000
6,29999982;17,50738000
6,39999982;17,40588000
6,49999982;17,27670000
6,59999981;17,12598000
6,69999981;16,98450000
6,79999981;16,87377000
6,89999980;16,81533000
6,99999980;16,81841000
7,09999980;16,88607000
7,19999980;17,00910000
7,29999979;17,16597000
7,39999979;17,33514000
7,49999979;17,47970000
7,59999979;17,58735000
7,69999978;17,66425000
7,79999978;17,71346000
7,89999978;17,73807000
7,99999977;17,74114000
8,09999977;17,72576000
8,19999977;17,68885000
8,29999977;17,62734000
8,39999976;17,53506000
8,49999976;17,40588000
8,59999976;17,24902000
8,69999975;17,08907000
8,79999975;16,94759000
8,89999975;16,84301000
8,99999975;16,78457000
9,09999974;16,76919000
9,19999974;16,78765000
9,29999974;16,82456000
9,39999973;16,86454000
9,49999973;16,87992000
9,59999973;16,86762000
9,69999973;16,84609000
9,79999972;16,82148000
9,89999972;16,80918000
