Tid;Kanal A
(ns);(V)

-3,99999989;1,23615900
-3,89999989;1,23843500
-3,79999989;1,24261800
-3,69999990;1,24753900
-3,59999990;1,25209200
-3,49999990;1,25467500
-3,39999990;1,25510600
-3,29999991;1,25461400
-3,19999991;1,25406000
-3,09999991;1,25412200
-2,99999992;1,25541300
-2,89999992;1,25793600
-2,79999992;1,26119600
-2,69999992;1,26439500
-2,59999993;1,26673200
-2,49999993;1,26673200
-2,39999993;1,26439500
-2,29999993;1,26113400
-2,19999994;1,25787400
-2,09999994;1,25541300
-1,99999994;1,25418300
-1,89999995;1,25424500
-1,79999995;1,25510600
-1,69999995;1,25590600
-1,59999995;1,25584400
-1,49999996;1,25356800
-1,39999996;1,24920000
-1,29999996;1,24421800
-1,19999997;1,23972700
-1,09999997;1,23665100
-0,99999997;1,23554400
-0,89999997;1,23640500
-0,79999998;1,23868100
-0,69999998;1,24144900
-0,59999998;1,24378700
-0,49999999;1,24409400
-0,39999999;1,24237200
-0,29999999;1,23978800
-0,19999999;1,23745100
-0,10000000;1,23603600
0,00000000;1,23609700
0,10000000;1,23769700
0,19999999;1,24028100
0,29999999;1,24311000
0,39999999;1,24526300
0,49999999;1,24526300
0,59999998;1,24311000
0,69999998;1,24028100
0,79999998;1,23769700
0,89999997;1,23609700
0,99999997;1,23603600
1,09999997;1,23745100
1,19999997;1,23978800
1,29999996;1,24237200
1,39999996;1,24409400
1,49999996;1,24378700
1,59999995;1,24144900
1,69999995;1,23862000
1,79999995;1,23634400
1,89999995;1,23554400
1,99999994;1,23671300
2,09999994;1,23997300
2,19999994;1,24471000
2,29999993;1,24993800
2,39999993;1,25467500
2,49999993;1,25732000
2,59999993;1,25756600
2,69999992;1,25676700
2,79999992;1,25559800
2,89999992;1,25473700
2,99999992;1,25467500
3,09999991;1,25535200
3,19999991;1,25627500
3,29999991;1,25676700
3,39999990;1,25615200
3,49999990;1,25326000
3,59999990;1,24827800
3,69999990;1,24304900
3,79999989;1,23868100
3,89999989;1,23615900
3,99999989;1,23615900
4,09999988;1,23868100
4,19999988;1,24304900
4,29999988;1,24827800
4,39999988;1,25326000
4,49999987;1,25615200
4,59999987;1,25676700
4,69999987;1,25627500
4,79999986;1,25535200
4,89999986;1,25467500
4,99999986;1,25473700
5,09999986;1,25559800
5,19999985;1,25676700
5,29999985;1,25756600
5,39999985;1,25732000
5,49999984;1,25467500
5,59999984;1,24993800
5,69999984;1,24471000
5,79999984;1,23997300
5,89999983;1,23671300
5,99999983;1,23554400
6,09999983;1,23634400
6,19999982;1,23862000
6,29999982;1,24144900
6,39999982;1,24378700
6,49999982;1,24409400
6,59999981;1,24237200
6,69999981;1,23978800
6,79999981;1,23745100
6,89999980;1,23603600
6,99999980;1,23609700
7,09999980;1,23769700
7,19999980;1,24028100
7,29999979;1,24311000
7,39999979;1,24526300
7,49999979;1,24526300
7,59999979;1,24311000
7,69999978;1,24028100
7,79999978;1,23763500
7,89999978;1,23609700
7,99999977;1,23609700
8,09999977;1,23763500
8,19999977;1,24028100
8,29999977;1,24311000
8,39999976;1,24526300
8,49999976;1,24526300
8,59999976;1,24311000
8,69999975;1,24028100
8,79999975;1,23763500
8,89999975;1,23609700
8,99999975;1,23609700
9,09999974;1,23763500
9,19999974;1,24028100
9,29999974;1,24311000
9,39999973;1,24526300
9,49999973;1,24526300
9,59999973;1,24311000
9,69999973;1,24028100
9,79999972;1,23763500
9,89999972;1,23609700
