Tid;Kanal A
(ns);(mV)

-3,99999989;6,07006600
-3,89999989;6,06083900
-3,79999989;6,04392200
-3,69999990;6,01470200
-3,59999990;5,97471700
-3,49999990;5,91781500
-3,39999990;5,84707100
-3,29999991;5,77325200
-3,19999991;5,70097200
-3,09999991;5,63330500
-2,99999992;5,57486400
-2,89999992;5,52565100
-2,79999992;5,48412800
-2,69999992;5,44414400
-2,59999993;5,40262000
-2,49999993;5,35340700
-2,39999993;5,29804300
-2,29999993;5,24114100
-2,19999994;5,19039100
-2,09999994;5,15040600
-1,99999994;5,12426100
-1,89999995;5,11349600
-1,79999995;5,11503400
-1,69999995;5,12579900
-1,59999995;5,13810300
-1,49999996;5,14733000
-1,39999996;5,14579200
-1,29999996;5,14271600
-1,19999997;5,13656500
-1,09999997;5,13502700
-0,99999997;5,13810300
-0,89999997;5,14886800
-0,79999998;5,16578500
-0,69999998;5,18577700
-0,59999998;5,20269400
-0,49999999;5,21038300
-0,39999999;5,20730800
-0,29999999;5,19346700
-0,19999999;5,17347400
-0,10000000;5,14886800
0,00000000;5,12272400
0,10000000;5,09504100
0,19999999;5,06582200
0,29999999;5,03352600
0,39999999;4,99661600
0,49999999;4,94740300
0,59999998;4,88896400
0,69999998;4,82437200
0,79999998;4,75978100
0,89999997;4,69826500
0,99999997;4,63982500
1,09999997;4,58599900
1,19999997;4,53524800
1,29999996;4,48449800
1,39999996;4,43220900
1,49999996;4,37530700
1,59999995;4,31686700
1,69999995;4,26457900
1,79999995;4,22459400
1,89999995;4,20306300
1,99999994;4,20460100
2,09999994;4,23074500
2,19999994;4,27534400
2,29999993;4,33686000
2,39999993;4,40452700
2,49999993;4,46911900
2,59999993;4,52602100
2,69999992;4,57523300
2,79999992;4,61675600
2,89999992;4,65212800
2,99999992;4,68288600
3,09999991;4,70749200
3,19999991;4,72594700
3,29999991;4,73671200
3,39999990;4,73978800
3,49999990;4,73209900
3,59999990;4,71518200
3,69999990;4,69672700
3,79999989;4,67981100
3,89999989;4,67058300
3,99999989;4,66904500
4,09999988;4,67365800
4,19999988;4,68442400
4,29999988;4,69518900
4,39999988;4,70441600
4,49999987;4,70441600
4,59999987;4,69672700
4,69999987;4,68442400
4,79999986;4,67519700
4,89999986;4,66904500
4,99999986;4,66904500
5,09999986;4,67519700
5,19999985;4,68442400
5,29999985;4,69672700
5,39999985;4,70441600
5,49999984;4,70441600
5,59999984;4,69518900
5,69999984;4,68442400
5,79999984;4,67365800
5,89999983;4,66904500
5,99999983;4,67058300
6,09999983;4,67981100
6,19999982;4,69672700
6,29999982;4,71518200
6,39999982;4,73209900
6,49999982;4,73978800
6,59999981;4,73671200
6,69999981;4,72594700
6,79999981;4,70749200
6,89999980;4,68288600
6,99999980;4,65212800
7,09999980;4,61675600
7,19999980;4,57523300
7,29999979;4,52602100
7,39999979;4,46911900
7,49999979;4,40452700
7,59999979;4,33532200
7,69999978;4,27534400
7,79999978;4,22920700
7,89999978;4,20460100
7,99999977;4,20460100
8,09999977;4,22920700
8,19999977;4,27534400
8,29999977;4,33532200
8,39999976;4,40452700
8,49999976;4,46911900
8,59999976;4,52602100
8,69999975;4,57369600
8,79999975;4,61675600
8,89999975;4,65212800
8,99999975;4,68442400
9,09999974;4,71210600
9,19999974;4,73671200
9,29999974;4,75670500
9,39999973;4,76900800
9,49999973;4,76900800
9,59999973;4,75670500
9,69999973;4,73671200
9,79999972;4,71210600
9,89999972;4,68288600
