Tid;Kanal A
(ns);(V)

-3,99999989;0,76790110
-3,89999989;0,76882380
-3,79999989;0,77048470
-3,69999990;0,77226870
-3,59999990;0,77356050
-3,49999990;0,77356050
-3,39999990;0,77226870
-3,29999991;0,77048470
-3,19999991;0,76888530
-3,09999991;0,76790110
-2,99999992;0,76783960
-2,89999992;0,76863930
-2,79999992;0,77005410
-2,69999992;0,77146900
-2,59999993;0,77245320
-2,49999993;0,77214570
-2,39999993;0,77060780
-2,29999993;0,76888530
-2,19999994;0,76759350
-2,09999994;0,76734750
-1,99999994;0,76851620
-1,89999995;0,77097680
-1,79999995;0,77442180
-1,69999995;0,77829720
-1,59999995;0,78186520
-1,49999996;0,78414120
-1,39999996;0,78500250
-1,29999996;0,78531000
-1,19999997;0,78543310
-1,09999997;0,78598670
-0,99999997;0,78709400
-0,89999997;0,78881650
-0,79999998;0,79084650
-0,69999998;0,79269190
-0,59999998;0,79386070
-0,49999999;0,79355320
-0,39999999;0,79183070
-0,29999999;0,78967770
-0,19999999;0,78777070
-0,10000000;0,78660180
0,00000000;0,78654030
0,10000000;0,78752460
0,19999999;0,78918550
0,29999999;0,79103100
0,39999999;0,79238430
0,49999999;0,79238430
0,59999998;0,79109250
0,69999998;0,78924700
0,79999998;0,78758610
0,89999997;0,78660180
0,99999997;0,78654030
1,09999997;0,78734000
1,19999997;0,78881650
1,29999996;0,79029280
1,39999996;0,79127710
1,49999996;0,79096950
1,59999995;0,78943160
1,69999995;0,78764770
1,79999995;0,78629430
1,89999995;0,78604820
1,99999994;0,78715550
2,09999994;0,78967770
2,19999994;0,79318400
2,29999993;0,79712100
2,39999993;0,80075050
2,49999993;0,80302660
2,59999993;0,80388780
2,69999992;0,80407230
2,79999992;0,80419530
2,89999992;0,80468750
2,99999992;0,80585630
3,09999991;0,80757870
3,19999991;0,80967030
3,29999991;0,81157730
3,39999990;0,81274600
3,49999990;0,81243850
3,59999990;0,81071600
3,69999990;0,80850150
3,79999989;0,80653300
3,89999989;0,80536420
3,99999989;0,80530270
4,09999988;0,80628690
4,19999988;0,80800930
4,29999988;0,80991630
4,39999988;0,81133120
4,49999987;0,81133120
4,59999987;0,80991630
4,69999987;0,80807080
4,79999986;0,80634840
4,89999986;0,80530270
4,99999986;0,80530270
5,09999986;0,80634840
5,19999985;0,80807080
5,29999985;0,80991630
5,39999985;0,81133120
5,49999984;0,81133120
5,59999984;0,80991630
5,69999984;0,80807080
5,79999984;0,80634840
5,89999983;0,80530270
5,99999983;0,80530270
6,09999983;0,80634840
6,19999982;0,80807080
6,29999982;0,80991630
6,39999982;0,81133120
6,49999982;0,81133120
6,59999981;0,80991630
6,69999981;0,80807080
6,79999981;0,80641000
6,89999980;0,80536420
6,99999980;0,80530270
7,09999980;0,80616380
7,19999980;0,80757870
7,29999979;0,80917820
7,39999979;0,81016240
7,49999979;0,80985480
7,59999979;0,80825540
7,69999978;0,80647150
7,79999978;0,80511810
7,89999978;0,80481050
7,99999977;0,80591780
8,09999977;0,80844000
8,19999977;0,81200780
8,29999977;0,81594490
8,39999976;0,81957430
8,49999976;0,82185040
8,59999976;0,82265010
8,69999975;0,82283470
8,79999975;0,82295770
8,89999975;0,82338830
8,99999975;0,82455710
9,09999974;0,82627950
9,19999974;0,82843260
9,29999974;0,83033960
9,39999973;0,83156990
9,49999973;0,83126230
9,59999973;0,82947830
9,69999973;0,82726380
9,79999972;0,82529530
9,89999972;0,82406500
