Tid;Kanal A
(ns);(mV)

-3,99999989;30,79171000
-3,89999989;30,75787000
-3,79999989;30,73019000
-3,69999990;30,69636000
-3,59999990;30,63792000
-3,49999990;30,52411000
-3,39999990;30,36110000
-3,29999991;30,18578000
-3,19999991;30,02891000
-3,09999991;29,91818000
-2,99999992;29,86589000
-2,89999992;29,87512000
-2,79999992;29,93356000
-2,69999992;30,01661000
-2,59999993;30,09350000
-2,49999993;30,12733000
-2,39999993;30,10273000
-2,29999993;30,04737000
-2,19999994;29,97970000
-2,09999994;29,91203000
-1,99999994;29,85974000
-1,89999995;29,82283000
-1,79999995;29,79515000
-1,69999995;29,75824000
-1,59999995;29,69673000
-1,49999996;29,58292000
-1,39999996;29,41990000
-1,29999996;29,25074000
-1,19999997;29,09695000
-1,09999997;28,98314000
-0,99999997;28,92778000
-0,89999997;28,92778000
-0,79999998;28,97084000
-0,69999998;29,03851000
-0,59999998;29,09695000
-0,49999999;29,11233000
-0,39999999;29,08157000
-0,29999999;29,03235000
-0,19999999;28,98314000
-0,10000000;28,95238000
0,00000000;28,95238000
0,10000000;28,98314000
0,19999999;29,03235000
0,29999999;29,08157000
0,39999999;29,11233000
0,49999999;29,09695000
0,59999998;29,03851000
0,69999998;28,97392000
0,79999998;28,93085000
0,89999997;28,93085000
0,99999997;28,98314000
1,09999997;29,08464000
1,19999997;29,22613000
1,29999996;29,38299000
1,39999996;29,52756000
1,49999996;29,62291000
1,59999995;29,67520000
1,69999995;29,71210000
1,79999995;29,75824000
1,89999995;29,83206000
1,99999994;29,94586000
2,09999994;30,09350000
2,19999994;30,26882000
2,29999993;30,44414000
2,39999993;30,59793000
2,49999993;30,69328000
2,59999993;30,73634000
2,69999992;30,75480000
2,79999992;30,77018000
2,89999992;30,79786000
2,99999992;30,84399000
3,09999991;30,91166000
3,19999991;30,98240000
3,29999991;31,04084000
3,39999990;31,06853000
3,49999990;31,03777000
3,59999990;30,95472000
3,69999990;30,86860000
3,79999989;30,80709000
3,89999989;30,79786000
3,99999989;30,85630000
4,09999988;30,97625000
4,19999988;31,14850000
4,29999988;31,33920000
4,39999988;31,52374000
4,49999987;31,65293000
4,59999987;31,72059000
4,69999987;31,74827000
4,79999986;31,75750000
4,89999986;31,75443000
4,99999986;31,75135000
5,09999986;31,74520000
5,19999985;31,72675000
5,29999985;31,68061000
5,39999985;31,59756000
5,49999984;31,44992000
5,59999984;31,25923000
5,69999984;31,06853000
5,79999984;30,91781000
5,89999983;30,83169000
5,99999983;30,82554000
6,09999983;30,90551000
6,19999982;31,04392000
6,29999982;31,21924000
6,39999982;31,39456000
6,49999982;31,52374000
6,59999981;31,59756000
6,69999981;31,64677000
6,79999981;31,68369000
6,89999980;31,72675000
6,99999980;31,78211000
7,09999980;31,85285000
7,19999980;31,92359000
7,29999979;31,98204000
7,39999979;32,00972000
7,49999979;31,97896000
7,59999979;31,89591000
7,69999978;31,80979000
7,79999978;31,74827000
7,89999978;31,73597000
7,99999977;31,78518000
8,09999977;31,89284000
8,19999977;32,04047000
8,29999977;32,20350000
8,39999976;32,35113000
8,49999976;32,44956000
8,59999976;32,49569000
8,69999975;32,52645000
8,79999975;32,56643000
8,89999975;32,63718000
8,99999975;32,74791000
9,09999974;32,90170000
9,19999974;33,08009000
9,29999974;33,26156000
9,39999973;33,42150000
9,49999973;33,51685000
9,59999973;33,55376000
9,69999973;33,56607000
9,79999972;33,57529000
9,89999972;33,59990000
