Tid;Kanal A
(ns);(mV)

-3,99999989;4,64443900
-3,89999989;4,61983300
-3,79999989;4,62598400
-3,69999990;4,65059000
-3,59999990;4,68750000
-3,49999990;4,71825800
-3,39999990;4,73671200
-3,29999991;4,73978800
-3,19999991;4,72440900
-3,09999991;4,69057600
-2,99999992;4,63828700
-2,89999992;4,57062000
-2,79999992;4,48757300
-2,69999992;4,39222400
-2,59999993;4,29072300
-2,49999993;4,17691900
-2,39999993;4,06003900
-2,29999993;3,94623500
-2,19999994;3,84781000
-2,09999994;3,76783900
-1,99999994;3,70939900
-1,89999995;3,67864200
-1,79999995;3,66941400
-1,69999995;3,67556500
-1,59999995;3,69094500
-1,49999996;3,70632400
-1,39999996;3,71862700
-1,29999996;3,72785400
-1,19999997;3,73400600
-1,09999997;3,73400600
-0,99999997;3,73400600
-0,89999997;3,73400600
-0,79999998;3,72785400
-0,69999998;3,71862700
-0,59999998;3,70632400
-0,49999999;3,69094500
-0,39999999;3,67556500
-0,29999999;3,66633800
-0,19999999;3,67556500
-0,10000000;3,70939900
0,00000000;3,76783900
0,10000000;3,85703700
0,19999999;3,96776600
0,29999999;4,09694900
0,39999999;4,23228400
0,49999999;4,36146600
0,59999998;4,47527100
0,69999998;4,56754400
0,79999998;4,63213500
0,89999997;4,66289300
0,99999997;4,65981800
1,09999997;4,61983300
1,19999997;4,54293800
1,29999996;4,43528500
1,39999996;4,30610200
1,49999996;4,16154000
1,59999995;4,01697800
1,69999995;3,88779500
1,79999995;3,79552100
1,89999995;3,74323300
1,99999994;3,74015700
2,09999994;3,78321800
2,19999994;3,86626500
2,29999993;3,97699300
2,39999993;4,10310000
2,49999993;4,23228400
2,59999993;4,35531500
2,69999992;4,46296700
2,79999992;4,55831700
2,89999992;4,63521100
2,99999992;4,69365100
3,09999991;4,73671200
3,19999991;4,76439500
3,29999991;4,77669700
3,39999990;4,77362200
3,49999990;4,75824300
3,59999990;4,73363700
3,69999990;4,70595500
3,79999989;4,68134800
3,89999989;4,66904500
3,99999989;4,66904500
4,09999988;4,68134800
4,19999988;4,70595500
4,29999988;4,73363700
4,39999988;4,75824300
4,49999987;4,77362200
4,59999987;4,77669700
4,69999987;4,76439500
4,79999986;4,73671200
4,89999986;4,69365100
4,99999986;4,63828700
5,09999986;4,56754400
5,19999985;4,48757300
5,29999985;4,39222400
5,39999985;4,29072300
5,49999984;4,17691900
5,59999984;4,05696300
5,69999984;3,94315900
5,79999984;3,84473400
5,89999983;3,76476400
5,99999983;3,71247500
6,09999983;3,68786900
6,19999982;3,69094500
6,29999982;3,71555100
6,39999982;3,74938500
6,49999982;3,78014200
6,59999981;3,80167300
6,69999981;3,80474900
6,79999981;3,79244600
6,89999980;3,75861200
6,99999980;3,70632400
7,09999980;3,63865600
7,19999980;3,55253400
7,29999979;3,45410900
7,39999979;3,34953200
7,49999979;3,23572800
7,59999979;3,11884800
7,69999978;3,00812000
7,79999978;2,90969500
7,89999978;2,83280000
7,99999977;2,77436000
8,09999977;2,74360200
8,19999977;2,73129900
8,29999977;2,73437500
8,39999976;2,74975400
8,49999976;2,76513300
8,59999976;2,77743600
8,69999975;2,78666300
8,79999975;2,79589100
8,89999975;2,79896600
8,99999975;2,80204200
9,09999974;2,80819400
9,19999974;2,81127000
9,29999974;2,81742100
9,39999973;2,82357300
9,49999973;2,82357300
9,59999973;2,81742100
9,69999973;2,81127000
9,79999972;2,80511800
9,89999972;2,80204200
