Tid;Kanal A
(ns);(mV)

-3,99999989;1,86700300
-3,89999989;1,87007900
-3,79999989;1,87315400
-3,69999990;1,87623000
-3,59999990;1,87930600
-3,49999990;1,87930600
-3,39999990;1,87623000
-3,29999991;1,87315400
-3,19999991;1,87007900
-3,09999991;1,86700300
-2,99999992;1,86700300
-2,89999992;1,87007900
-2,79999992;1,87315400
-2,69999992;1,87623000
-2,59999993;1,87930600
-2,49999993;1,87930600
-2,39999993;1,87623000
-2,29999993;1,87315400
-2,19999994;1,87007900
-2,09999994;1,86700300
-1,99999994;1,86700300
-1,89999995;1,87007900
-1,79999995;1,87315400
-1,69999995;1,87623000
-1,59999995;1,87930600
-1,49999996;1,87930600
-1,39999996;1,87623000
-1,29999996;1,87315400
-1,19999997;1,87007900
-1,09999997;1,86700300
-0,99999997;1,86700300
-0,89999997;1,87007900
-0,79999998;1,87315400
-0,69999998;1,87623000
-0,59999998;1,87930600
-0,49999999;1,87930600
-0,39999999;1,87623000
-0,29999999;1,87315400
-0,19999999;1,87007900
-0,10000000;1,86700300
0,00000000;1,86700300
0,10000000;1,87007900
0,19999999;1,87315400
0,29999999;1,87623000
0,39999999;1,87930600
0,49999999;1,87930600
0,59999998;1,87623000
0,69999998;1,87315400
0,79999998;1,87007900
0,89999997;1,86700300
0,99999997;1,86700300
1,09999997;1,87007900
1,19999997;1,87315400
1,29999996;1,87623000
1,39999996;1,87930600
1,49999996;1,87930600
1,59999995;1,87623000
1,69999995;1,87315400
1,79999995;1,87007900
1,89999995;1,86700300
1,99999994;1,86700300
2,09999994;1,87007900
2,19999994;1,87315400
2,29999993;1,87623000
2,39999993;1,87930600
2,49999993;1,87930600
2,59999993;1,87623000
2,69999992;1,87315400
2,79999992;1,87007900
2,89999992;1,86700300
2,99999992;1,86700300
3,09999991;1,87007900
3,19999991;1,87315400
3,29999991;1,87623000
3,39999990;1,87930600
3,49999990;1,87930600
3,59999990;1,87623000
3,69999990;1,87315400
3,79999989;1,87007900
3,89999989;1,86700300
3,99999989;1,86700300
4,09999988;1,87007900
4,19999988;1,87315400
4,29999988;1,87623000
4,39999988;1,87930600
4,49999987;1,87930600
4,59999987;1,87623000
4,69999987;1,87315400
4,79999986;1,87007900
4,89999986;1,86700300
4,99999986;1,86700300
5,09999986;1,87007900
5,19999985;1,87315400
5,29999985;1,87623000
5,39999985;1,87930600
5,49999984;1,87930600
5,59999984;1,87623000
5,69999984;1,87315400
5,79999984;1,87007900
5,89999983;1,86700300
5,99999983;1,86700300
6,09999983;1,87007900
6,19999982;1,87315400
6,29999982;1,87623000
6,39999982;1,87930600
6,49999982;1,87930600
6,59999981;1,87623000
6,69999981;1,87007900
6,79999981;1,86700300
6,89999980;1,86392700
6,99999980;1,87007900
7,09999980;1,87930600
7,19999980;1,89468500
7,29999979;1,91621500
7,39999979;1,93774600
7,49999979;1,95312500
7,59999979;1,95927700
7,69999978;1,95312500
7,79999978;1,93467000
7,89999978;1,89468500
7,99999977;1,83316900
8,09999977;1,75319900
8,19999977;1,65169800
8,29999977;1,53481800
8,39999976;1,40871000
8,49999976;1,27952700
8,59999976;1,15649600
8,69999975;1,05191900
8,79999975;0,97810030
8,89999975;0,93811510
8,99999975;0,93811510
9,09999974;0,97810030
9,19999974;1,05191900
9,29999974;1,15649600
9,39999973;1,27952700
9,49999973;1,40871000
9,59999973;1,53481800
9,69999973;1,65169800
9,79999972;1,75319900
9,89999972;1,83316900
